partner_id,partner_name,gene_name,uniprot_id,genbank_gene_id,genbank_protein_id,hgnc_id,organism,taxonomy_id
BE0001114,Vascular cell adhesion protein 1,VCAM1,P19320,M30257,179886,HGNC:12663,Humans,9606
BE0001115,Excitatory amino acid transporter 1,SLC1A3,P43003,L19158,,HGNC:10941,Humans,9606
BE0001116,Stromelysin-1,MMP3,P08254,X05232,36633,HGNC:7173,Humans,9606
BE0001117,Leukotriene C4 synthase,LTC4S,Q16873,U09353,520485,HGNC:6719,Humans,9606
BE0001119,Apolipoprotein E,APOE,P02649,M12529,178849,HGNC:613,Humans,9606
BE0001120,Heat shock protein HSP 90-alpha,HSP90AA1,P07900,X15183,32488,HGNC:5253,Humans,9606
BE0001121,Hepatocyte growth factor,HGF,P14210,M29145,306846,HGNC:4893,Humans,9606
BE0001122,Transient receptor potential cation channel subfamily A member 1,TRPA1,O75762,Y10601,3287188,HGNC:497,Humans,9606
BE0001123,Carboxypeptidase E,CPE,P16870,X51405,29667,HGNC:2303,Humans,9606
BE0001124,Epithelial discoidin domain-containing receptor 1,DDR1,Q08345,L20817,306475,HGNC:2730,Humans,9606
BE0001125,Alpha-2-antiplasmin,SERPINF2,P08697,D00116,219408,HGNC:9075,Humans,9606
BE0001126,Proto-oncogene c-Fos,FOS,P01100,V01512,29904,HGNC:3796,Humans,9606
BE0001128,S-methyl-5'-thioadenosine phosphorylase,MTAP,Q13126,U22233,847724,HGNC:7413,Humans,9606
BE0001129,Platelet factor 4,PF4,P02776,M25897,189851,HGNC:8861,Humans,9606
BE0001130,Neutral and basic amino acid transport protein rBAT,SLC3A1,Q07837,M95548,306442,HGNC:11025,Humans,9606
BE0001131,ATP-sensitive inward rectifier potassium channel 12,KCNJ12,Q14500,L36069,567019,HGNC:6258,Humans,9606
BE0001132,Protein kinase C alpha type,PRKCA,P17252,X52479,35483,HGNC:9393,Humans,9606
BE0001133,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A",PDE4A,P27815,L20965,347120,HGNC:8780,Humans,9606
BE0001134,Solute carrier family 15 member 2,SLC15A2,Q16348,S78203,999213,HGNC:10921,Humans,9606
BE0001135,"Phospholipid hydroperoxide glutathione peroxidase, mitochondrial",GPX4,P36969,X71973,825667,HGNC:4556,Humans,9606
BE0001139,Tumor necrosis factor receptor superfamily member 1A,TNFRSF1A,P19438,X55313,37224,HGNC:11916,Humans,9606
BE0001140,Ceruloplasmin,CP,P00450,M13699,180256,HGNC:2295,Humans,9606
BE0001141,Vitamin D-binding protein,GC,P02774,L10641,639896,HGNC:4187,Humans,9606
BE0001142,Geranylgeranyl transferase type-1 subunit beta,PGGT1B,P53609,L25441,466491,HGNC:8895,Humans,9606
BE0001143,Sodium channel protein type 9 subunit alpha,SCN9A,Q15858,X82835,758110,HGNC:10597,Humans,9606
BE0001144,Protein-L-isoaspartate(D-aspartate) O-methyltransferase,PCMT1,P22061,M93008,180637,HGNC:8728,Humans,9606
BE0001145,Methylated-DNA--protein-cysteine methyltransferase,MGMT,P16455,X54228,34559,HGNC:7059,Humans,9606
BE0001147,Protein NOV homolog,NOV,P48745,X78351,825696,HGNC:7885,Humans,9606
BE0001148,Dipeptidase 1,DPEP1,P16444,D13137,219600,HGNC:3002,Humans,9606
BE0001149,Deoxyhypusine synthase,DHPS,P49366,L39068,994715,HGNC:2869,Humans,9606
BE0001150,Stromal cell-derived factor 1,CXCL12,P48061,U16752,571508,HGNC:10672,Humans,9606
BE0001151,Thrombomodulin,THBD,P07204,X05495,736251,HGNC:11784,Humans,9606
BE0001152,Inositol monophosphatase 1,IMPA1,P29218,X66922,395340,HGNC:6050,Humans,9606
BE0001153,Beta-hexosaminidase subunit beta,HEXB,P07686,M13519,179462,HGNC:4879,Humans,9606
BE0001154,Inhibitor of nuclear factor kappa-B kinase subunit beta,IKBKB,O14920,AF029684,2599558,HGNC:5960,Humans,9606
BE0001155,Integrin beta-3,ITGB3,P05106,J02703,306786,HGNC:6156,Humans,9606
BE0001156,E3 ubiquitin-protein ligase XIAP,XIAP,P98170,U45880,1184320,HGNC:592,Humans,9606
BE0001158,Gastrin/cholecystokinin type B receptor,CCKBR,P32239,L08112,306489,HGNC:1571,Humans,9606
BE0001159,P-selectin,SELP,P16109,M60234,183389,HGNC:10721,Humans,9606
BE0001161,Endothelial protein C receptor,PROCR,Q9UNN8,L35545,565268,HGNC:9452,Humans,9606
BE0001162,Caspase-3,CASP3,P42574,U13737,561666,HGNC:1504,Humans,9606
BE0001164,Toll-like receptor 2,TLR2,O60603,AF051152,3132528,HGNC:11848,Humans,9606
BE0001165,Endoplasmin,HSP90B1,P14625,M33716,553797,HGNC:12028,Humans,9606
BE0001167,Hematopoietic prostaglandin D synthase,HPGDS,O60760,D82073,3046817,HGNC:17890,Humans,9606
BE0001168,ATP-binding cassette sub-family G member 1,ABCG1,P45844,X91249,1160186,HGNC:73,Humans,9606
BE0001169,Microtubule-associated protein 1A,MAP1A,P78559,U38291,1790878,HGNC:6835,Humans,9606
BE0001170,Annexin A2,ANXA2,P07355,D00017,219910,HGNC:537,Humans,9606
BE0001171,Toll-like receptor 9,TLR9,Q9NR96,AF259262,8099652,HGNC:15633,Humans,9606
BE0001172,RAC-beta serine/threonine-protein kinase,AKT2,P31751,M77198,337491,HGNC:392,Humans,9606
BE0001173,Cytochrome b5,CYB5A,P00167,M22865,181227,HGNC:2570,Humans,9606
BE0001174,14-3-3 protein zeta/delta,YWHAZ,P63104,M86400,189953,HGNC:12855,Humans,9606
BE0001175,Proactivator polypeptide,PSAP,P07602,D00422,220064,HGNC:9498,Humans,9606
BE0001176,"Sucrase-isomaltase, intestinal",SI,P14410,X63597,36645,HGNC:10856,Humans,9606
BE0001177,Protein S100-B,S100B,P04271,M59488,337730,HGNC:10500,Humans,9606
BE0001178,Tissue factor,F3,P13726,M16553,339504,HGNC:3541,Humans,9606
BE0001179,Phosphatidylethanolamine-binding protein 1,PEBP1,P30086,D16111,435638,HGNC:8630,Humans,9606
BE0001180,Fibronectin,FN1,P02751,AJ276395,12053817,HGNC:3778,Humans,9606
BE0001181,Angiogenin,ANG,P03950,M11567,178250,HGNC:483,Humans,9606
BE0001182,Neutrophil collagenase,MMP8,P22894,J05556,180618,HGNC:7175,Humans,9606
BE0001183,Insulin-degrading enzyme,IDE,P14735,M21188,184556,HGNC:5381,Humans,9606
BE0001184,NAD(P)H dehydrogenase [quinone] 1,NQO1,P15559,J03934,189246,HGNC:2874,Humans,9606
BE0001185,Quinone oxidoreductase,CRYZ,Q08257,L13278,292415,HGNC:2419,Humans,9606
BE0001186,Transient receptor potential cation channel subfamily M member 8,TRPM8,Q7Z2W7,AY090109,20147036,HGNC:17961,Humans,9606
BE0001188,Multidrug resistance-associated protein 4,ABCC4,O15439,AF071202,3335173,HGNC:55,Humans,9606
BE0001189,Glutathione S-transferase Mu 2,GSTM2,P28161,M63509,183301,HGNC:4634,Humans,9606
BE0001190,Transforming protein RhoA,RHOA,P61586,X05026,36030,HGNC:667,Humans,9606
BE0001191,Protein S100-P,S100P,P25815,X65614,36178,HGNC:10504,Humans,9606
BE0001192,Metabotropic glutamate receptor 5,GRM5,P41594,D28538,1408052,HGNC:4597,Humans,9606
BE0001193,3-phosphoinositide-dependent protein kinase 1,PDPK1,O15530,AF017995,2407613,HGNC:8816,Humans,9606
BE0001195,Cystic fibrosis transmembrane conductance regulator,CFTR,P13569,M28668,180332,HGNC:1884,Humans,9606
BE0001196,Tumor necrosis factor receptor superfamily member 5,CD40,P25942,X60592,29851,HGNC:11919,Humans,9606
BE0001197,Steryl-sulfatase,STS,P08842,J04964,338565,HGNC:11425,Humans,9606
BE0001198,Macrophage metalloelastase,MMP12,P39900,L23808,435970,HGNC:7158,Humans,9606
BE0001199,Glucose-6-phosphate isomerase,GPI,P06744,K03515,189238,HGNC:4458,Humans,9606
BE0001200,Rhodopsin,RHO,P08100,U49742,1236137,HGNC:10012,Humans,9606
BE0001203,Fibroblast growth factor receptor 4,FGFR4,P22455,X57205,31372,HGNC:3691,Humans,9606
BE0001204,Equilibrative nucleoside transporter 1,SLC29A1,Q99808,U81375,1845345,HGNC:11003,Humans,9606
BE0001205,"Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial",DUT,P33316,AF018432,2443580,HGNC:3078,Humans,9606
BE0001206,Protein S100-A12,S100A12,P80511,X97859,1545946,HGNC:10489,Humans,9606
BE0001207,Catalase,CAT,P04040,X04085,1228085,HGNC:1516,Humans,9606
BE0001208,Interleukin-5,IL5,P05113,X04688,33836,HGNC:6016,Humans,9606
BE0001209,Casein kinase II subunit alpha,CSNK2A1,P68400,J02853,598147,HGNC:2457,Humans,9606
BE0001213,Serum amyloid P-component,APCS,P02743,D00097,220068,HGNC:584,Humans,9606
BE0001215,m7GpppX diphosphatase,DCPS,Q96C86,AY040773,21654920,HGNC:29812,Humans,9606
BE0001221,Thymidylate kinase,DTYMK,P23919,X54729,37206,HGNC:3061,Humans,9606
BE0001223,"cGMP-inhibited 3',5'-cyclic phosphodiesterase B",PDE3B,Q13370,U38178,1145302,HGNC:8779,Humans,9606
BE0001240,Bifunctional purine biosynthesis protein PURH,ATIC,P31939,U37436,1263196,HGNC:794,Humans,9606
BE0001241,ADP-ribosyl cyclase 2,BST1,Q10588,D21878,999429,HGNC:1118,Humans,9606
BE0001242,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 1,B3GAT1,Q9P2W7,AB029396,8051678,HGNC:921,Humans,9606
BE0001251,Isocitrate dehydrogenase [NADP] cytoplasmic,IDH1,O75874,AF020038,3641398,HGNC:5382,Humans,9606
BE0001260,"Thymidine kinase, cytosolic",TK1,P04183,K02581,339709,HGNC:11830,Humans,9606
BE0001262,Adenylate kinase isoenzyme 1,AK1,P00568,J04809,178322,HGNC:361,Humans,9606
BE0001264,Sulfotransferase family cytosolic 2B member 1,SULT2B1,O00204,U92314,1923291,HGNC:11459,Humans,9606
BE0001273,Protein-glutamine gamma-glutamyltransferase E,TGM3,Q08188,L10386,307504,HGNC:11779,Humans,9606
BE0001275,Tubulin alpha-1B chain,TUBA1B,P68363,K00558,340021,HGNC:18809,Humans,9606
BE0001277,Serine/threonine-protein kinase pim-1,PIM1,P11309,M27903,387022,HGNC:8986,Humans,9606
BE0001278,Pleckstrin homology domain-containing family A member 4,PLEKHA4,Q9H4M7,AY007233,9992893,HGNC:14339,Humans,9606
BE0001283,Apolipoprotein(a),LPA,P08519,X06290,28620,HGNC:6667,Humans,9606
BE0001284,Tyrosine-protein kinase BTK,BTK,Q06187,X58957,312467,HGNC:1133,Humans,9606
BE0001287,"cAMP-specific 3',5'-cyclic phosphodiesterase 4D",PDE4D,Q08499,L20970,347130,HGNC:8783,Humans,9606
BE0001288,Triggering receptor expressed on myeloid cells 1,TREM1,Q9NP99,AF196329,8050527,HGNC:17760,Humans,9606
BE0001300,Dual adapter for phosphotyrosine and 3-phosphotyrosine and 3-phosphoinositide,DAPP1,Q9UN19,AF163254,5733600,HGNC:16500,Humans,9606
BE0001306,Non-secretory ribonuclease,RNASE2,P10153,M30510,181955,HGNC:10045,Humans,9606
BE0001312,Tyrosine-protein kinase ZAP-70,ZAP70,P43403,L05148,,HGNC:12858,Humans,9606
BE0001315,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform",PIK3CG,P48736,X83368,1507822,HGNC:8978,Humans,9606
BE0001316,Tyrosine-protein kinase SYK,SYK,P43405,Z29630,496900,HGNC:11491,Humans,9606
BE0001317,"Acetyl-CoA acetyltransferase, cytosolic",ACAT2,Q9BWD1,S70154,546901,HGNC:94,Humans,9606
BE0001340,Tubulin alpha-1A chain,TUBA1A,Q71U36,X01703,37492,HGNC:20766,Humans,9606
BE0001341,Tyrosine-protein kinase ITK/TSK,ITK,Q08881,D13720,399658,HGNC:6171,Humans,9606
BE0001353,Galectin-3,LGALS3,P17931,M57710,179531,HGNC:6563,Humans,9606
BE0001356,Tyrosine-protein kinase CSK,CSK,P41240,X60114,30315,HGNC:2444,Humans,9606
BE0001359,Tubulin alpha-8 chain,TUBA8,Q9NY65,AJ245922,7594610,HGNC:12410,Humans,9606
BE0001367,Tubulin beta-4B chain,TUBB4B,P68371,X02344,37494,HGNC:20771,Humans,9606
BE0001373,MAP kinase-activated protein kinase 2,MAPKAPK2,P49137,U12779,530090,HGNC:6887,Humans,9606
BE0001376,GMP reductase 1,GMPR,P36959,L35304,529232,HGNC:4376,Humans,9606
BE0001385,Protein kinase C theta type,PRKCQ,Q04759,L01087,558099,HGNC:9410,Humans,9606
BE0001388,Tubulin alpha-1C chain,TUBA1C,Q9BQE3,BC004949,13436317,HGNC:20768,Humans,9606
BE0001391,Tubulin alpha-4A chain,TUBA4A,P68366,X06956,32015,HGNC:12407,Humans,9606
BE0001399,"Peptidyl-prolyl cis-trans isomerase F, mitochondrial",PPIF,P30405,M80254,181274,HGNC:9259,Humans,9606
BE0001408,Tubulin beta-4A chain,TUBB4A,P04350,X00734,35959,HGNC:20774,Humans,9606
BE0001414,"Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase",MAN1B1,Q9UKM7,AF148509,6066222,HGNC:6823,Humans,9606
BE0001415,Tubulin beta-3 chain,TUBB3,Q13509,U47634,1297274,HGNC:20772,Humans,9606
BE0001424,Tyrosine-protein kinase HCK,HCK,P08631,M16591,306832,HGNC:4840,Humans,9606
BE0001425,Tubulin alpha-3C/D chain,TUBA3C,Q13748,AF005392,2843123,HGNC:12408,Humans,9606
BE0001429,UDP-N-acetylhexosamine pyrophosphorylase,UAP1,Q16222,S73498,7717462,HGNC:12457,Humans,9606
BE0001432,Ganglioside GM2 activator,GM2A,P17900,M76477,183357,HGNC:4367,Humans,9606
BE0001447,Serine/threonine-protein phosphatase PP1-gamma catalytic subunit,PPP1CC,P36873,X74008,402778,HGNC:9283,Humans,9606
BE0001466,Lanosterol synthase,LSS,P48449,U22526,951314,HGNC:6708,Humans,9606
BE0001473,Histidine triad nucleotide-binding protein 1,HINT1,P49773,U27143,862933,HGNC:4912,Humans,9606
BE0001474,Tryptase beta-2,TPSB2,P20231,M37488,179584,HGNC:14120,Humans,9606
BE0001480,Uridine-cytidine kinase 2,UCK2,Q9BZX2,D78335,1655420,HGNC:12562,Humans,9606
BE0001504,Cathepsin F,CTSF,Q9UBX1,AJ007331,4826528,HGNC:2531,Humans,9606
BE0001505,Phosphatidylinositol transfer protein alpha isoform,PITPNA,Q00169,M73704,189939,HGNC:9001,Humans,9606
BE0001515,"5'(3')-deoxyribonucleotidase, mitochondrial",NT5M,Q9NPB1,AJ277557,9408106,HGNC:15769,Humans,9606
BE0001521,UDP-glucose 4-epimerase,GALE,Q14376,L41668,1119217,HGNC:4116,Humans,9606
BE0001529,Complement C1s subcomponent,C1S,P09871,X06596,763110,HGNC:1247,Humans,9606
BE0001534,Methionine aminopeptidase 2,METAP2,P50579,U29607,903982,HGNC:16672,Humans,9606
BE0001541,Heparan sulfate glucosamine 3-O-sulfotransferase 3A1,HS3ST3A1,Q9Y663,AF105376,4835723,HGNC:5196,Humans,9606
BE0001567,Glucosamine-6-phosphate isomerase 1,GNPDA1,P46926,AF048826,2935438,HGNC:4417,Humans,9606
BE0001583,Trypsin-3,PRSS3,P35030,X72781,6066378,HGNC:9486,Humans,9606
BE0001585,DNA repair protein XRCC4,XRCC4,Q13426,U40622,1151115,HGNC:12831,Humans,9606
BE0001586,Kallikrein-6,KLK6,Q92876,U62801,1518788,HGNC:6367,Humans,9606
BE0001597,Coatomer subunit gamma-1,COPG1,Q9Y678,AF100756,5410298,HGNC:2236,Humans,9606
BE0001598,Oxysterols receptor LXR-beta,NR1H2,P55055,U07132,641962,HGNC:7965,Humans,9606
BE0001608,Histone deacetylase 8,HDAC8,Q9BY41,AF230097,8118721,HGNC:13315,Humans,9606
BE0001627,Inositol-trisphosphate 3-kinase A,ITPKA,P23677,X54938,32105,HGNC:6178,Humans,9606
BE0001629,Uroporphyrinogen decarboxylase,UROD,P06132,M14016,340181,HGNC:12591,Humans,9606
BE0001637,Matrix metalloproteinase-16,MMP16,P51512,AB009303,2662306,HGNC:7162,Humans,9606
BE0001640,"Phospholipase A2, membrane associated",PLA2G2A,P14555,M22430,190889,HGNC:9031,Humans,9606
BE0001646,Cathepsin S,CTSS,P25774,S93414,248406,HGNC:2545,Humans,9606
BE0001648,Sialic acid-binding Ig-like lectin 7,SIGLEC7,Q9Y286,AF170485,6466012,HGNC:10876,Humans,9606
BE0001653,Carbonic anhydrase 12,CA12,O43570,AF051882,2984693,HGNC:1371,Humans,9606
BE0001656,Suppressor of tumorigenicity 14 protein,ST14,Q9Y5Y6,AF118224,6647302,HGNC:11344,Humans,9606
BE0001658,Ribonuclease UK114,HRSP12,P52758,X95384,1177435,HGNC:16897,Humans,9606
BE0001671,Alpha-amylase 1,AMY1A,P04745,M18786,178585,HGNC:474,Humans,9606
BE0001680,Leukotriene A-4 hydrolase,LTA4H,P09960,U27293,976396,HGNC:6710,Humans,9606
BE0001683,Fructose-bisphosphate aldolase A,ALDOA,P04075,M11560,178351,HGNC:414,Humans,9606
BE0001684,Adenosylhomocysteinase,AHCY,P23526,M61831,178277,HGNC:343,Humans,9606
BE0001687,Bis(5'-adenosyl)-triphosphatase,FHIT,P49789,U46922,1203836,HGNC:3701,Humans,9606
BE0001701,Complement factor B,CFB,P00751,X72875,297569,HGNC:1037,Humans,9606
BE0001705,M-phase inducer phosphatase 2,CDC25B,P30305,M81934,180173,HGNC:1726,Humans,9606
BE0001710,Ras-related protein Rab-9A,RAB9A,P51151,U44103,1174147,HGNC:9792,Humans,9606
BE0001717,Poly [ADP-ribose] polymerase 1,PARP1,P09874,X16674,1017423,HGNC:270,Humans,9606
BE0001739,Trypsin-1,PRSS1,P07477,M22612,521216,HGNC:9475,Humans,9606
BE0001745,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",ACADM,P11310,M91432,187433,HGNC:89,Humans,9606
BE0001746,Soluble calcium-activated nucleotidase 1,CANT1,Q8WVQ1,AF328554,22218108,HGNC:19721,Humans,9606
BE0001764,"Enoyl-CoA delta isomerase 1, mitochondrial",ECI1,P42126,Z25820,472987,HGNC:2703,Humans,9606
BE0001776,Death-associated protein kinase 1,DAPK1,P53355,X76104,2094873,HGNC:2674,Humans,9606
BE0001777,Bile acid receptor,NR1H4,Q96RI1,U68233,1546084,HGNC:7967,Humans,9606
BE0001809,Nicotinamide mononucleotide adenylyltransferase 1,NMNAT1,Q9HAN9,AF314163,11245478,HGNC:17877,Humans,9606
BE0001815,Early endosome antigen 1,EEA1,Q15075,L40157,1016368,HGNC:3185,Humans,9606
BE0001824,Dual specificity protein kinase CLK1,CLK1,P49759,L29219,632964,HGNC:2068,Humans,9606
BE0001825,"Hydroxyacylglutathione hydrolase, mitochondrial",HAGH,Q16775,X90999,1237213,HGNC:4805,Humans,9606
BE0001826,Caspase-7,CASP7,P55210,U39613,1125073,HGNC:1508,Humans,9606
BE0001832,Nicotinamide mononucleotide adenylyltransferase 3,NMNAT3,Q96T66,AF345564,14029540,HGNC:20989,Humans,9606
BE0001840,Complement factor D,CFD,P00746,M84526,178626,HGNC:2771,Humans,9606
BE0001843,Ras-related protein Rap-2a,RAP2A,P10114,X12534,35861,HGNC:9861,Humans,9606
BE0001845,Serpin B5,SERPINB5,P36952,U04313,453369,HGNC:8949,Humans,9606
BE0001852,Kinesin-like protein KIF11,KIF11,P52732,X85137,1155084,HGNC:6388,Humans,9606
BE0001854,Glycolipid transfer protein,GLTP,Q9NZD2,AF209704,6959686,HGNC:24867,Humans,9606
BE0001855,Macrophage migration inhibitory factor,MIF,P14174,M25639,188556,HGNC:7097,Humans,9606
BE0001861,TGF-beta receptor type-2,TGFBR2,P37173,M85079,339570,HGNC:11773,Humans,9606
BE0001872,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3,B3GAT3,O94766,AB009598,3892640,HGNC:923,Humans,9606
BE0001886,Galectin-10,CLC,Q05315,L01664,187274,HGNC:2014,Humans,9606
BE0001893,Thromboxane-A synthase,TBXAS1,P24557,M80647,338704,HGNC:11609,Humans,9606
BE0001898,Heat shock protein HSP 90-beta,HSP90AB1,P08238,M16660,306891,HGNC:5258,Humans,9606
BE0001909,Cathepsin L2,CTSV,O60911,Y14734,3087790,HGNC:2538,Humans,9606
BE0001913,Cyclin-dependent kinase 7,CDK7,P50613,X79193,485909,HGNC:1778,Humans,9606
BE0001921,"Glutaryl-CoA dehydrogenase, mitochondrial",GCDH,Q92947,U69141,1549327,HGNC:4189,Humans,9606
BE0001924,Ribonuclease 4,RNASE4,P34096,D37931,976229,HGNC:10047,Humans,9606
BE0001926,Granulysin,GNLY,P22749,X05044,36668,HGNC:4414,Humans,9606
BE0001935,"ADP-ribose pyrophosphatase, mitochondrial",NUDT9,Q9BW91,AY026252,14160858,HGNC:8056,Humans,9606
BE0001938,Interferon-stimulated gene 20 kDa protein,ISG20,Q96AZ6,X89773,6759541,HGNC:6130,Humans,9606
BE0001967,Gastrotropin,FABP6,P51161,U19869,894183,HGNC:3561,Humans,9606
BE0001972,Peroxiredoxin-2,PRDX2,P32119,Z22548,438069,HGNC:9353,Humans,9606
BE0001979,"Thioredoxin reductase 1, cytoplasmic",TXNRD1,Q16881,X91247,1237038,HGNC:12437,Humans,9606
BE0002081,Sodium channel protein type 2 subunit alpha,SCN2A,Q99250,M94055,457879,HGNC:10588,Humans,9606
BE0002082,Sodium channel protein type 3 subunit alpha,SCN3A,Q9NY46,AJ251507,7414320,HGNC:10590,Humans,9606
BE0002083,Sodium channel protein type 4 subunit alpha,SCN4A,P35499,M81758,338213,HGNC:10591,Humans,9606
BE0002084,Sodium channel protein type 8 subunit alpha,SCN8A,Q9UQD0,AF050736,4321647,HGNC:10596,Humans,9606
BE0002085,"cGMP-dependent 3',5'-cyclic phosphodiesterase",PDE2A,O00408,U67733,2108052,HGNC:8777,Humans,9606
BE0002088,Estrogen-related receptor gamma,ESRRG,P62508,AF094518,4092075,HGNC:3474,Humans,9606
BE0002089,Catechol O-methyltransferase,COMT,P21964,M65212,180920,HGNC:2228,Humans,9606
BE0002090,Cytochrome P450 19A1,CYP19A1,P11511,M22246,179002,HGNC:2594,Humans,9606
BE0002091,Fibrinogen beta chain,FGB,P02675,J00129,182430,HGNC:3662,Humans,9606
BE0002092,Fibrinogen gamma chain,FGG,P02679,M10014,182439,HGNC:3694,Humans,9606
BE0002093,Complement C1r subcomponent,C1R,P00736,X04701,29539,HGNC:1246,Humans,9606
BE0002094,Complement C1q subcomponent subunit A,C1QA,P02745,AF135157,4894854,HGNC:1241,Humans,9606
BE0002095,Complement C1q subcomponent subunit B,C1QB,P02746,X03084,573114,HGNC:1242,Humans,9606
BE0002096,Complement C1q subcomponent subunit C,C1QC,P02747,AF087892,33150626,HGNC:1245,Humans,9606
BE0002097,Low affinity immunoglobulin gamma Fc region receptor III-A,FCGR3A,P08637,X52645,31324,HGNC:3619,Humans,9606
BE0002098,Low affinity immunoglobulin gamma Fc region receptor II-a,FCGR2A,P12318,M31932,182474,HGNC:3616,Humans,9606
BE0002099,Low affinity immunoglobulin gamma Fc region receptor II-b,FCGR2B,P31994,U87560,4099445,HGNC:3618,Humans,9606
BE0002100,Low affinity immunoglobulin gamma Fc region receptor II-c,FCGR2C,P31995,X17652,32074,HGNC:15626,Humans,9606
BE0002101,"Actin, alpha skeletal muscle",ACTA1,P68133,J00068,178029,HGNC:129,Humans,9606
BE0002102,Cytokine receptor common subunit gamma,IL2RG,P31785,D11086,219890,HGNC:6010,Humans,9606
BE0002103,Laminin subunit alpha-5,LAMA5,O15230,AL354836,12274842,HGNC:6485,Humans,9606
BE0002104,Tetranectin,CLEC3B,P05452,X64559,37409,HGNC:11891,Humans,9606
BE0002105,"Keratin, type II cytoskeletal 8",KRT8,P05787,M34482,181573,HGNC:6446,Humans,9606
BE0002106,Laminin subunit beta-1,LAMB1,P07942,M61951,186913,HGNC:6486,Humans,9606
BE0002107,Laminin subunit gamma-1,LAMC1,P11047,M55210,186964,HGNC:6492,Humans,9606
BE0002108,Laminin subunit alpha-1,LAMA1,P25391,X58531,34226,HGNC:6481,Humans,9606
BE0002109,Calreticulin,CALR,P27797,M32294,337487,HGNC:1455,Humans,9606
BE0002110,Prolow-density lipoprotein receptor-related protein 1,LRP1,Q07954,X13916,34339,HGNC:6692,Humans,9606
BE0002111,Laminin subunit alpha-3,LAMA3,Q16787,L34155,551597,HGNC:6483,Humans,9606
BE0002112,Plasma serine protease inhibitor,SERPINA5,P05154,J02639,180550,HGNC:8723,Humans,9606
BE0002113,Nidogen-1,NID1,P14543,M30269,189209,HGNC:7821,Humans,9606
BE0002114,Bone marrow proteoglycan,PRG2,P13727,Y00809,34476,HGNC:9362,Humans,9606
BE0002115,Cytokine receptor common subunit beta,CSF2RB,P32927,M59941,487425,HGNC:2436,Humans,9606
