UniProtId,Label,Gene_Name,
Q13017,reviewed,RHG05_HUMAN,
Q17RA5,reviewed,CMAS1_HUMAN,
A0A1B0GVX0,reviewed,LITAD_HUMAN,
Q9Y693,reviewed,LHPL6_HUMAN,
P10619,reviewed,PPGB_HUMAN,
P0C7M3,reviewed,SFTA3_HUMAN,
Q16526,reviewed,CRY1_HUMAN,
O60443,reviewed,GSDME_HUMAN,
Q9Y5F6,reviewed,PCDGM_HUMAN,
P51795,reviewed,CLCN5_HUMAN,
Q53H54,reviewed,TYW2_HUMAN,
P59538,reviewed,T2R31_HUMAN,
P0DOY2,reviewed,IGLC2_HUMAN,
O95197,reviewed,RTN3_HUMAN,
P47888,reviewed,OR3A3_HUMAN,
A0A0J9YXG5,reviewed,TJB14_HUMAN,
Q5TA31,reviewed,RN187_HUMAN,
P06733,reviewed,ENOA_HUMAN,
Q9Y2G8,reviewed,DJC16_HUMAN,
Q96Q15,reviewed,SMG1_HUMAN,
Q92766,reviewed,RREB1_HUMAN,
Q9Y692,reviewed,GMEB1_HUMAN,
Q8WUA8,reviewed,TSK_HUMAN,
Q8N831,reviewed,TSYL6_HUMAN,
Q16527,reviewed,CSRP2_HUMAN,
Q49AR2,reviewed,CE022_HUMAN,
P01225,reviewed,FSHB_HUMAN,
P60568,reviewed,IL2_HUMAN,
Q495Z4,reviewed,ASAS1_HUMAN,
P55210,reviewed,CASP7_HUMAN,
O94973,reviewed,AP2A2_HUMAN,
Q5XXA6,reviewed,ANO1_HUMAN,
P06732,reviewed,KCRM_HUMAN,
Q13015,reviewed,AF1Q_HUMAN,
Q9HB71,reviewed,CYBP_HUMAN,
Q9Y691,reviewed,KCMB2_HUMAN,
A0A075B6H9,reviewed,LV469_HUMAN,
P51797,reviewed,CLCN6_HUMAN,
Q8NCQ7,reviewed,PRCA1_HUMAN,
P55211,reviewed,CASP9_HUMAN,
O60218,reviewed,AK1BA_HUMAN,
O94972,reviewed,TRI37_HUMAN,
Q5VWQ8,reviewed,DAB2P_HUMAN,
P62701,reviewed,RS4X_HUMAN,
Q6JQN1,reviewed,ACD10_HUMAN,
Q66PJ3,reviewed,AR6P4_HUMAN,
P04080,reviewed,CYTB_HUMAN,
Q8NBM8,reviewed,PCYXL_HUMAN,
P06731,reviewed,CEAM5_HUMAN,
Q8N976,reviewed,YG039_HUMAN,
Q92764,reviewed,KRT35_HUMAN,
Q9UFF9,reviewed,CNOT8_HUMAN,
A0A075B6H8,reviewed,KVD42_HUMAN,
Q96JI7,reviewed,SPTCS_HUMAN,
Q63HK3,reviewed,ZKSC2_HUMAN,
A8MUU9,reviewed,YV023_HUMAN,
P55212,reviewed,CASP6_HUMAN,
Q02509,reviewed,OC90_HUMAN,
Q8N2Q7,reviewed,NLGN1_HUMAN,
P06730,reviewed,IF4E_HUMAN,
Q96K12,reviewed,FACR2_HUMAN,
B4DX44,reviewed,ZN736_HUMAN,
Q5SWL8,reviewed,PRA19_HUMAN,
Q92765,reviewed,SFRP3_HUMAN,
Q86UD7,reviewed,TBC26_HUMAN,
O60447,reviewed,EVI5_HUMAN,
A0A075B6H7,reviewed,KV37_HUMAN,
P00326,reviewed,ADH1G_HUMAN,
Q8NCQ5,reviewed,FBX15_HUMAN,
P23582,reviewed,ANFC_HUMAN,
P24941,reviewed,CDK2_HUMAN,
P06737,reviewed,PYGL_HUMAN,
C9J1S8,reviewed,TR49D_HUMAN,
P33947,reviewed,ERD22_HUMAN,
Q96Q11,reviewed,TRNT1_HUMAN,
Q5JU00,reviewed,DRC5_HUMAN,
Q96JS3,reviewed,PGBD1_HUMAN,
Q9Y4J8,reviewed,DTNA_HUMAN,
Q9H3C7,reviewed,GGNB2_HUMAN,
Q5VT52,reviewed,RPRD2_HUMAN,
P01229,reviewed,LSHB_HUMAN,
P56192,reviewed,SYMC_HUMAN,
Q9H7T3,reviewed,CJ095_HUMAN,
P51790,reviewed,CLCN3_HUMAN,
Q9UKM7,reviewed,MA1B1_HUMAN,
O75635,reviewed,SPB7_HUMAN,
Q6NTF9,reviewed,RHBD2_HUMAN,
O95190,reviewed,OAZ2_HUMAN,
P04085,reviewed,PDGFA_HUMAN,
P01034,reviewed,CYTC_HUMAN,
Q13011,reviewed,ECH1_HUMAN,
Q9H6F5,reviewed,CCD86_HUMAN,
Q86UD5,reviewed,SL9B2_HUMAN,
Q695T7,reviewed,S6A19_HUMAN,
O60449,reviewed,LY75_HUMAN,
A0A075B6H5,unreviewed,A0A075B6H5_HUMAN,
Q5QJU3,reviewed,ACER2_HUMAN,
Q8N7U6,reviewed,EFHB_HUMAN,
A0A1B0GTH6,reviewed,CS2IP_HUMAN,
Q9H7T0,reviewed,CTSRB_HUMAN,
P51793,reviewed,CLCN4_HUMAN,
Q07001,reviewed,ACHD_HUMAN,
Q9H2E6,reviewed,SEM6A_HUMAN,
Q9BRQ3,reviewed,NUD22_HUMAN,
A2RTX5,reviewed,SYTC2_HUMAN,
Q5T9A4,reviewed,ATD3B_HUMAN,
Q9H8T0,reviewed,AKTIP_HUMAN,
P04179,reviewed,SODM_HUMAN,
P01037,reviewed,CYTN_HUMAN,
Q8N972,reviewed,ZN709_HUMAN,
Q96K17,reviewed,BT3L4_HUMAN,
Q1L5Z9,reviewed,LONF2_HUMAN,
Q86UD4,reviewed,ZN329_HUMAN,
Q16222,reviewed,UAP1_HUMAN,
Q8N7U7,reviewed,TPRX1_HUMAN,
P00325,reviewed,ADH1B_HUMAN,
P33763,reviewed,S10A5_HUMAN,
P05129,reviewed,KPCG_HUMAN,
Q9BRQ0,reviewed,PYGO2_HUMAN,
Q8NAT2,reviewed,TDRD5_HUMAN,
Q6ZSU1,reviewed,C2G1P_HUMAN,
Q02505,reviewed,MUC3A_HUMAN,
Q6NTF7,reviewed,ABC3H_HUMAN,
P01036,reviewed,CYTS_HUMAN,
P06734,reviewed,FCER2_HUMAN,
Q08AF3,reviewed,SLFN5_HUMAN,
Q4AC94,reviewed,C2CD3_HUMAN,
Q92769,reviewed,HDAC2_HUMAN,
P80748,reviewed,LV321_HUMAN,
Q86UD3,reviewed,MARH3_HUMAN,
Q8N5I2,reviewed,ARRD1_HUMAN,
P22033,reviewed,MUTA_HUMAN,
Q5T5P2,reviewed,SKT_HUMAN,
Q8TET4,reviewed,GANC_HUMAN,
P33764,reviewed,S10A3_HUMAN,
O14508,reviewed,SOCS2_HUMAN,
Q3YBM2,reviewed,T176B_HUMAN,
Q8NAT1,reviewed,PMGT2_HUMAN,
O60216,reviewed,RAD21_HUMAN,
Q3SY77,reviewed,UD3A2_HUMAN,
O75636,reviewed,FCN3_HUMAN,
C9JFL3,reviewed,PHGR1_HUMAN,
P01031,reviewed,CO5_HUMAN,
P13569,reviewed,CFTR_HUMAN,
P08217,reviewed,CEL2A_HUMAN,
Q9NXX6,reviewed,NSE4A_HUMAN,
Q8N3I7,reviewed,BBS5_HUMAN,
P13807,reviewed,GYS1_HUMAN,
Q9HCN4,reviewed,GPN1_HUMAN,
A4QN01,reviewed,CJ040_HUMAN,
A0ZSE6,reviewed,CC50C_HUMAN,
Q8N5I3,reviewed,KCNRG_HUMAN,
Q63HK5,reviewed,TSH3_HUMAN,
P59533,reviewed,T2R38_HUMAN,
Q07002,reviewed,CDK18_HUMAN,
Q96S44,reviewed,PRPK_HUMAN,
Q9BRQ6,reviewed,MIC25_HUMAN,
Q5VYX0,reviewed,RNLS_HUMAN,
O75631,reviewed,UPK3A_HUMAN,
Q8N257,reviewed,H2B3B_HUMAN,
Q9HBL8,reviewed,NMRL1_HUMAN,
Q9NUS5,reviewed,AP5S1_HUMAN,
Q05086,reviewed,UBE3A_HUMAN,
P36915,reviewed,GNL1_HUMAN,
Q86UD1,reviewed,OAF_HUMAN,
Q8N5I4,reviewed,DHRSX_HUMAN,
Q8N357,reviewed,S35F6_HUMAN,
Q9UGP5,reviewed,DPOLL_HUMAN,
Q9H4H8,reviewed,FA83D_HUMAN,
P01880,reviewed,IGHD_HUMAN,
P01033,reviewed,TIMP1_HUMAN,
A0A087WUL8,reviewed,NBPFJ_HUMAN,
Q8WUQ7,reviewed,CATIN_HUMAN,
P82979,reviewed,SARNP_HUMAN,
Q4AC99,reviewed,1A1L2_HUMAN,
P13805,reviewed,TNNT1_HUMAN,
Q9HCN6,reviewed,GPVI_HUMAN,
Q96F63,reviewed,CCD97_HUMAN,
Q86UD0,reviewed,SAPC2_HUMAN,
Q9UPZ3,reviewed,HPS5_HUMAN,
P59535,reviewed,T2R40_HUMAN,
Q9BRQ4,reviewed,CF300_HUMAN,
Q9UGP4,reviewed,LIMD1_HUMAN,
Q9UMQ3,reviewed,BARX2_HUMAN,
Q96C86,reviewed,DCPS_HUMAN,
Q96ED9,reviewed,HOOK2_HUMAN,
P05997,reviewed,CO5A2_HUMAN,
Q6PGQ1,reviewed,DRIC1_HUMAN,
Q05084,reviewed,ICA69_HUMAN,
P13804,reviewed,ETFA_HUMAN,
P23246,reviewed,SFPQ_HUMAN,
O75815,reviewed,BCAR3_HUMAN,
Q9NTK1,reviewed,DEPP1_HUMAN,
Q9BX63,reviewed,FANCJ_HUMAN,
P50549,reviewed,ETV1_HUMAN,
Q14145,reviewed,KEAP1_HUMAN,
P59534,reviewed,T2R39_HUMAN,
Q9BRQ5,reviewed,ORAI3_HUMAN,
Q5UAW9,reviewed,GP157_HUMAN,
A0A075B7B6,unreviewed,A0A075B7B6_HUMAN,
Q7L775,reviewed,EPMIP_HUMAN,
Q9Y275,reviewed,TN13B_HUMAN,
Q96K19,reviewed,RN170_HUMAN,
Q9H6F2,reviewed,TM38A_HUMAN,
Q15195,reviewed,PLGA_HUMAN,
Q8N7U9,reviewed,CQ054_HUMAN,
P50548,reviewed,ERF_HUMAN,
Q14146,reviewed,URB2_HUMAN,
P51798,reviewed,CLCN7_HUMAN,
P59537,reviewed,T2R43_HUMAN,
Q9Y274,reviewed,SIA10_HUMAN,
Q5BN46,reviewed,PIRC1_HUMAN,
Q6PGQ7,reviewed,BORA_HUMAN,
Q5MIZ7,reviewed,P4R3B_HUMAN,
P08218,reviewed,CEL2B_HUMAN,
Q6UXG2,reviewed,ELAP1_HUMAN,
Q9BY21,reviewed,GPR87_HUMAN,
Q66K14,reviewed,TBC9B_HUMAN,
A8MWX3,reviewed,WASH4_HUMAN,
O75817,reviewed,POP7_HUMAN,
Q8NEM8,reviewed,CBPC3_HUMAN,
Q9UPZ6,reviewed,THS7A_HUMAN,
Q14147,reviewed,DHX34_HUMAN,
P59536,reviewed,T2R41_HUMAN,
Q9UMQ6,reviewed,CAN11_HUMAN,
Q86VK4,reviewed,ZN410_HUMAN,
Q9Y277,reviewed,VDAC3_HUMAN,
Q5JTW2,reviewed,CEP78_HUMAN,
Q9H799,reviewed,CPLN1_HUMAN,
Q6UXG3,reviewed,CLM9_HUMAN,
Q9HCN2,reviewed,TPIP1_HUMAN,
P49257,reviewed,LMAN1_HUMAN,
Q68DW6,unreviewed,Q68DW6_HUMAN,
Q8N5I9,reviewed,NOPC1_HUMAN,
Q8N350,reviewed,CBARP_HUMAN,
Q14140,reviewed,SRTD2_HUMAN,
Q9H7T9,reviewed,AUNIP_HUMAN,
P05121,reviewed,PAI1_HUMAN,
Q96S42,reviewed,NODAL_HUMAN,
O14503,reviewed,BHE40_HUMAN,
P35858,reviewed,ALS_HUMAN,
P31942,reviewed,HNRH3_HUMAN,
Q9UGP8,reviewed,SEC63_HUMAN,
P49715,reviewed,CEBPA_HUMAN,
Q6UB98,reviewed,ANR12_HUMAN,
E5RQL4,reviewed,FONG_HUMAN,
Q9Y276,reviewed,BCS1_HUMAN,
P52333,reviewed,JAK3_HUMAN,
A0A0J9YY99,unreviewed,A0A0J9YY99_HUMAN,
O75083,reviewed,WDR1_HUMAN,
Q5VVJ2,reviewed,MYSM1_HUMAN,
Q9HCN3,reviewed,PGAP6_HUMAN,
Q9NTK5,reviewed,OLA1_HUMAN,
Q9BX67,reviewed,JAM3_HUMAN,
P56199,reviewed,ITA1_HUMAN,
Q9NZ71,reviewed,RTEL1_HUMAN,
Q14141,reviewed,SEPT6_HUMAN,
P05120,reviewed,PAI2_HUMAN,
Q5T870,reviewed,PRR9_HUMAN,
P31943,reviewed,HNRH1_HUMAN,
Q9BWD1,reviewed,THIC_HUMAN,
P49716,reviewed,CEBPD_HUMAN,
Q6UB99,reviewed,ANR11_HUMAN,
Q9Y271,reviewed,CLTR1_HUMAN,
Q96RR1,reviewed,PEO1_HUMAN,
Q9UPZ9,reviewed,CILK1_HUMAN,
Q9BX66,reviewed,SRBS1_HUMAN,
Q9NZ72,reviewed,STMN3_HUMAN,
Q14142,reviewed,TRI14_HUMAN,
Q5T871,reviewed,LELP1_HUMAN,
Q9HBL0,reviewed,TENS1_HUMAN,
Q14651,reviewed,PLSI_HUMAN,
A8MTA8,reviewed,CMI2B_HUMAN,
O75081,reviewed,MTG16_HUMAN,
A5LHX3,reviewed,PSB11_HUMAN,
Q9BX69,reviewed,CARD6_HUMAN,
O60831,reviewed,PRAF2_HUMAN,
Q96BM0,reviewed,I27L1_HUMAN,
Q96LY2,reviewed,CC74B_HUMAN,
Q8N1H7,reviewed,S6OS1_HUMAN,
P31941,reviewed,ABC3A_HUMAN,
Q9BWD3,reviewed,RTL8A_HUMAN,
Q8WVL7,reviewed,ANR49_HUMAN,
O75638,reviewed,CTAG2_HUMAN,
Q9HBL7,reviewed,PLRKT_HUMAN,
P51522,reviewed,ZNF83_HUMAN,
Q86X40,reviewed,LRC28_HUMAN,
Q3MJ40,reviewed,C144B_HUMAN,
Q7L5Y9,reviewed,MAEA_HUMAN,
Q9HAK2,reviewed,COE2_HUMAN,
Q9BX68,reviewed,HINT2_HUMAN,
O60830,reviewed,TI17B_HUMAN,
B0YJ81,reviewed,HACD1_HUMAN,
Q96BM1,reviewed,ANKR9_HUMAN,
P50542,reviewed,PEX5_HUMAN,
Q9NQB0,reviewed,TF7L2_HUMAN,
Q9BS40,reviewed,LXN_HUMAN,
P24752,reviewed,THIL_HUMAN,
P31946,reviewed,1433B_HUMAN,
Q9UKM9,reviewed,RALY_HUMAN,
P49711,reviewed,CTCF_HUMAN,
Q9HBL6,reviewed,LRTM1_HUMAN,
Q9Y272,reviewed,RASD1_HUMAN,
P01889,reviewed,HLAB_HUMAN,
Q14653,reviewed,IRF3_HUMAN,
Q6IPM2,reviewed,IQCE_HUMAN,
P51523,reviewed,ZNF84_HUMAN,
P82970,reviewed,HMGN5_HUMAN,
Q6UXG8,reviewed,BTNL9_HUMAN,
Q9BY27,reviewed,DGC6L_HUMAN,
A6ND48,reviewed,O14I1_HUMAN,
Q96DV4,reviewed,RM38_HUMAN,
Q8TB03,reviewed,CX038_HUMAN,
Q8NH08,reviewed,O10AC_HUMAN,
P31947,reviewed,1433S_HUMAN,
Q8IUB5,reviewed,WFD13_HUMAN,
Q12918,reviewed,KLRB1_HUMAN,
Q14654,reviewed,KCJ11_HUMAN,
Q53S58,reviewed,TM177_HUMAN,
O75084,reviewed,FZD7_HUMAN,
Q6UW02,reviewed,CP20A_HUMAN,
Q9HCN8,reviewed,SDF2L_HUMAN,
P84243,reviewed,H33_HUMAN,
P15336,reviewed,ATF2_HUMAN,
Q8IVT5,reviewed,KSR1_HUMAN,
Q8NEM7,reviewed,SP20H_HUMAN,
O60832,reviewed,DKC1_HUMAN,
Q9BV99,reviewed,LRC61_HUMAN,
Q8NH09,reviewed,OR8S1_HUMAN,
P31944,reviewed,CASPE_HUMAN,
P56730,reviewed,NETR_HUMAN,
Q15369,reviewed,ELOC_HUMAN,
Q75V66,reviewed,ANO5_HUMAN,
A0A286YEY9,reviewed,SCGR1_HUMAN,
A6NDX4,reviewed,YO011_HUMAN,
Q96AM1,reviewed,MRGRF_HUMAN,
P16435,reviewed,NCPR_HUMAN,
Q96RR4,reviewed,KKCC2_HUMAN,
P08319,reviewed,ADH4_HUMAN,
Q8NEM0,reviewed,MCPH1_HUMAN,
Q15942,reviewed,ZYX_HUMAN,
P19474,reviewed,RO52_HUMAN,
O15539,reviewed,RGS5_HUMAN,
Q8NH06,reviewed,OR1P1_HUMAN,
A1A4S6,reviewed,RHG10_HUMAN,
Q96FH0,reviewed,BORC8_HUMAN,
Q96H86,reviewed,ZN764_HUMAN,
Q6ZNC8,reviewed,MBOA1_HUMAN,
Q14656,reviewed,TM187_HUMAN,
Q9NXH9,reviewed,TRM1_HUMAN,
A6NDX5,reviewed,ZN840_HUMAN,
P43657,reviewed,LPAR6_HUMAN,
A6NGC4,reviewed,TLCD2_HUMAN,
Q8NEM1,reviewed,ZN680_HUMAN,
Q9BV97,reviewed,ZN747_HUMAN,
Q8NH07,reviewed,O11H2_HUMAN,
Q9BR46,reviewed,SCAS1_HUMAN,
Q14657,reviewed,LAGE3_HUMAN,
Q9NXH8,reviewed,TOR4A_HUMAN,
Q9H790,reviewed,EXO5_HUMAN,
Q6UW01,reviewed,CBLN3_HUMAN,
Q86X45,reviewed,DAA11_HUMAN,
Q15198,reviewed,PGFRL_HUMAN,
Q9P1Z9,reviewed,CC180_HUMAN,
Q8NEM2,reviewed,SHCBP_HUMAN,
Q15940,reviewed,ZNF67_HUMAN,
Q9BV94,reviewed,EDEM2_HUMAN,
Q14149,reviewed,MORC3_HUMAN,
P11465,reviewed,PSG2_HUMAN,
Q8NH04,reviewed,O2T27_HUMAN,
Q8IZW8,reviewed,TENS4_HUMAN,
Q9Y279,reviewed,VSIG4_HUMAN,
A8MZ97,reviewed,CB074_HUMAN,
Q9UHV8,reviewed,PP13_HUMAN,
O75818,reviewed,RPP40_HUMAN,
Q96PM5,reviewed,ZN363_HUMAN,
P07311,reviewed,ACYP1_HUMAN,
P32418,reviewed,NAC1_HUMAN,
O15534,reviewed,PER1_HUMAN,
P11464,reviewed,PSG1_HUMAN,
Q8NH05,reviewed,OR4Q3_HUMAN,
P31948,reviewed,STIP1_HUMAN,
Q8IUB2,reviewed,WFDC3_HUMAN,
Q9Y278,reviewed,HS3S2_HUMAN,
Q9H792,reviewed,PEAK1_HUMAN,
P79522,reviewed,PRR3_HUMAN,
Q9UHV9,reviewed,PFD2_HUMAN,
Q7L5Y6,reviewed,DET1_HUMAN,
Q9H3S3,reviewed,TMPS5_HUMAN,
Q9UK61,reviewed,TASOR_HUMAN,
Q8TCX1,reviewed,DC2L1_HUMAN,
P07316,reviewed,CRGB_HUMAN,
Q8TB05,reviewed,UBAD1_HUMAN,
O15535,reviewed,ZSC9_HUMAN,
Q8NH02,reviewed,O2T29_HUMAN,
Q9H4X1,reviewed,RGCC_HUMAN,
P31949,reviewed,S10AB_HUMAN,
Q8IUB3,reviewed,WF10B_HUMAN,
Q6ZNC4,reviewed,ZN704_HUMAN,
Q16635,reviewed,TAZ_HUMAN,
Q9H6V9,reviewed,LDAH_HUMAN,
Q9BUM1,reviewed,G6PC3_HUMAN,
Q8N8C0,reviewed,ZN781_HUMAN,
Q96GV9,reviewed,MACIR_HUMAN,
Q3ZLR7,reviewed,SP201_HUMAN,
Q8N7E2,reviewed,CBLL2_HUMAN,
Q7L5Y1,reviewed,ENOF1_HUMAN,
Q96JY6,reviewed,PDLI2_HUMAN,
P0C2L3,reviewed,F163B_HUMAN,
Q96BM9,reviewed,ARL8A_HUMAN,
Q6ZQY2,reviewed,LR74B_HUMAN,
Q8NH03,reviewed,OR2T3_HUMAN,
O95319,reviewed,CELF2_HUMAN,
P35908,reviewed,K22E_HUMAN,
Q08345,reviewed,DDR1_HUMAN,
Q15363,reviewed,TMED2_HUMAN,
O75586,reviewed,MED6_HUMAN,
Q96B67,reviewed,ARRD3_HUMAN,
Q6PB30,reviewed,CSAG1_HUMAN,
Q99865,reviewed,SPI2A_HUMAN,
Q9H3S1,reviewed,SEM4A_HUMAN,
P43652,reviewed,AFAM_HUMAN,
Q8IVT2,reviewed,MISP_HUMAN,
Q9BV90,reviewed,SNR25_HUMAN,
P57103,reviewed,NAC3_HUMAN,
O15537,reviewed,XLRS1_HUMAN,
Q6ZQY3,reviewed,GADL1_HUMAN,
P21980,reviewed,TGM2_HUMAN,
P00846,reviewed,ATP6_HUMAN,
Q8NH00,reviewed,OR2T4_HUMAN,
A6NI28,reviewed,RHG42_HUMAN,
P48146,reviewed,NPBW2_HUMAN,
Q16637,reviewed,SMN_HUMAN,
Q9NXH3,reviewed,PP14D_HUMAN,
Q3SXM0,reviewed,DC4L1_HUMAN,
P01135,reviewed,TGFA_HUMAN,
Q8NB66,reviewed,UN13C_HUMAN,
Q9Y6R9,reviewed,CCD61_HUMAN,
Q9P1Z2,reviewed,CACO1_HUMAN,
P18583,reviewed,SON_HUMAN,
P07315,reviewed,CRGC_HUMAN,
P49116,reviewed,NR2C2_HUMAN,
O15530,reviewed,PDPK1_HUMAN,
Q8NH01,reviewed,O2T11_HUMAN,
P48147,reviewed,PPCE_HUMAN,
P15954,reviewed,COX7C_HUMAN,
Q12913,reviewed,PTPRJ_HUMAN,
Q6ZRK6,reviewed,CCD73_HUMAN,
Q16630,reviewed,CPSF6_HUMAN,
Q15361,reviewed,TTF1_HUMAN,
Q06210,reviewed,GFPT1_HUMAN,
Q9UHV5,reviewed,RPGFL_HUMAN,
P35270,reviewed,SPRE_HUMAN,
Q9H3S7,reviewed,PTN23_HUMAN,
A0A2R8YEG4,unreviewed,A0A2R8YEG4_HUMAN,
Q8NBR9,reviewed,CK072_HUMAN,
P08311,reviewed,CATG_HUMAN,
Q9P1Z3,reviewed,HCN3_HUMAN,
Q8TCX5,reviewed,RHPN1_HUMAN,
Q9BRA2,reviewed,TXD17_HUMAN,
P29972,reviewed,AQP1_HUMAN,
Q9NYN1,reviewed,RASLC_HUMAN,
A0A1W2PRE2,unreviewed,A0A1W2PRE2_HUMAN,
Q12912,reviewed,IRAG2_HUMAN,
P01137,reviewed,TGFB1_HUMAN,
A0A075B6X5,reviewed,TVA18_HUMAN,
Q9H5N1,reviewed,RABE2_HUMAN,
Q9P1Z0,reviewed,ZBTB4_HUMAN,
P29973,reviewed,CNGA1_HUMAN,
P12074,reviewed,CX6A1_HUMAN,
Q9UIR0,reviewed,BTNL2_HUMAN,
Q49AG3,reviewed,ZBED5_HUMAN,
Q96P11,reviewed,NSUN5_HUMAN,
Q9Y5U2,reviewed,TSSC4_HUMAN,
Q9NUC0,reviewed,SRTD4_HUMAN,
Q9BQT8,reviewed,ODC_HUMAN,
P48145,reviewed,NPBW1_HUMAN,
P29279,reviewed,CCN2_HUMAN,
O75582,reviewed,KS6A5_HUMAN,
O95471,reviewed,CLD7_HUMAN,
Q3SXM5,reviewed,HSDL1_HUMAN,
P01130,reviewed,LDLR_HUMAN,
Q86U44,reviewed,MTA70_HUMAN,
A4D1T9,reviewed,PRS37_HUMAN,
Q9UHV7,reviewed,MED13_HUMAN,
Q9H3S5,reviewed,PIGM_HUMAN,
Q9BRA0,reviewed,LSMD1_HUMAN,
P46459,reviewed,NSF_HUMAN,
P0C7P4,reviewed,UCRIL_HUMAN,
O15533,reviewed,TPSN_HUMAN,
Q6ZQY7,reviewed,YO026_HUMAN,
Q86SK9,reviewed,SCD5_HUMAN,
Q8IUB9,reviewed,KR191_HUMAN,
Q9BQT9,reviewed,CSTN3_HUMAN,
A6NIV6,reviewed,LRIQ4_HUMAN,
Q9P2H5,reviewed,UBP35_HUMAN,
Q16633,reviewed,OBF1_HUMAN,
Q15366,reviewed,PCBP2_HUMAN,
O75581,reviewed,LRP6_HUMAN,
O95470,reviewed,SGPL1_HUMAN,
P32519,reviewed,ELF1_HUMAN,
Q9H3S4,reviewed,TPK1_HUMAN,
Q96JY0,reviewed,MAEL_HUMAN,
Q9NP31,reviewed,SH22A_HUMAN,
Q9Y5U4,reviewed,INSI2_HUMAN,
A6NMZ7,reviewed,CO6A6_HUMAN,
Q6VN20,reviewed,RBP10_HUMAN,
Q6ZU80,reviewed,CE128_HUMAN,
C9JLW8,reviewed,MCRI1_HUMAN,
Q15365,reviewed,PCBP1_HUMAN,
Q14376,reviewed,GALE_HUMAN,
O95473,reviewed,SNG4_HUMAN,
O15303,reviewed,GRM6_HUMAN,
Q86U42,reviewed,PABP2_HUMAN,
O95819,reviewed,M4K4_HUMAN,
Q6HA08,reviewed,ASTL_HUMAN,
P57105,reviewed,SYJ2B_HUMAN,
P59773,reviewed,MNARL_HUMAN,
O60641,reviewed,AP180_HUMAN,
Q9Y5U5,reviewed,TNR18_HUMAN,
Q8IV76,reviewed,PASD1_HUMAN,
Q9UQP3,reviewed,TENN_HUMAN,
Q7Z6Z7,reviewed,HUWE1_HUMAN,
Q9P2H3,reviewed,IFT80_HUMAN,
Q13291,reviewed,SLAF1_HUMAN,
P01133,reviewed,EGF_HUMAN,
Q9UHV2,reviewed,SRTD1_HUMAN,
P0C7P1,reviewed,RBY1D_HUMAN,
A6H8Y1,reviewed,BDP1_HUMAN,
Q96P15,reviewed,SPB11_HUMAN,
Q03403,reviewed,TFF2_HUMAN,
Q9UN88,reviewed,GBRT_HUMAN,
A6NMZ5,reviewed,O4C45_HUMAN,
Q8NCD3,reviewed,HJURP_HUMAN,
Q8IV77,reviewed,CNGA4_HUMAN,
P35900,reviewed,K1C20_HUMAN,
Q7Z6Z6,reviewed,PLPL5_HUMAN,
Q719H9,reviewed,KCTD1_HUMAN,
P56211,reviewed,ARP19_HUMAN,
P29275,reviewed,AA2BR_HUMAN,
O95475,reviewed,SIX6_HUMAN,
Q5QJE6,reviewed,TDIF2_HUMAN,
Q9Y6R0,reviewed,NUMBL_HUMAN,
O00161,reviewed,SNP23_HUMAN,
P19075,reviewed,TSN8_HUMAN,
P0C7P0,reviewed,CISD3_HUMAN,
Q96P16,reviewed,RPR1A_HUMAN,
P26038,reviewed,MOES_HUMAN,
P30793,reviewed,GCH1_HUMAN,
P29274,reviewed,AA2AR_HUMAN,
P55064,reviewed,AQP5_HUMAN,
P51690,reviewed,ARSL_HUMAN,
O60312,reviewed,AT10A_HUMAN,
Q5T1S8,reviewed,NCMAP_HUMAN,
Q9Y6R1,reviewed,S4A4_HUMAN,
P25800,reviewed,RBTN1_HUMAN,
Q8NBR0,reviewed,P5I13_HUMAN,
O00160,reviewed,MYO1F_HUMAN,
Q96PM9,reviewed,Z385A_HUMAN,
A0A1B0GVG6,reviewed,TEX54_HUMAN,
P0C7P3,reviewed,SLN14_HUMAN,
Q8WTZ4,reviewed,CA5BL_HUMAN,
Q02952,reviewed,AKA12_HUMAN,
Q03405,reviewed,UPAR_HUMAN,
Q9Y5U8,reviewed,MPC1_HUMAN,
Q8N4E4,reviewed,PDCL2_HUMAN,
Q9P2H0,reviewed,CE126_HUMAN,
P02649,reviewed,APOE_HUMAN,
O95477,reviewed,ABCA1_HUMAN,
O60313,reviewed,OPA1_HUMAN,
Q9Y4Z0,reviewed,LSM4_HUMAN,
Q8TF76,reviewed,HASP_HUMAN,
Q9Y6R6,reviewed,Z780B_HUMAN,
Q96LI5,reviewed,CNO6L_HUMAN,
P0C7P2,reviewed,RFL3S_HUMAN,
O60645,reviewed,EXOC3_HUMAN,
Q9Y5U9,reviewed,IR3IP_HUMAN,
A6NMZ2,reviewed,SNTAN_HUMAN,
Q8N4E7,reviewed,FTMT_HUMAN,
O95476,reviewed,CNEP1_HUMAN,
P51692,reviewed,STA5B_HUMAN,
Q5VWN6,reviewed,TASO2_HUMAN,
Q99767,reviewed,APBA2_HUMAN,
A0A3B3IT34,unreviewed,A0A3B3IT34_HUMAN,
Q9Y6R7,reviewed,FCGBP_HUMAN,
Q8NBR6,reviewed,MINY2_HUMAN,
P42566,reviewed,EPS15_HUMAN,
A6NFI3,reviewed,ZN316_HUMAN,
Q96LI6,reviewed,HSFY1_HUMAN,
A0A1B0GVG4,reviewed,CC194_HUMAN,
P35452,reviewed,HXD12_HUMAN,
