drug_id,drugname,drug_type,approved,experimental,illicit,investigational,nutraceutical,withdrawn
DB02346,"b""3'-O-N-Octanoyl-a-D-Glucopyranosyl-B-D-Fructofuranoside""",small molecule,0,1,0,0,0,0
DB02347,b'2-Amino-3-(5-Tert-Butyl-3-(Phosphonomethoxy)-4-Isoxazolyl)Propionic Acid',small molecule,0,1,0,0,0,0
DB02348,b'Monofluorophosphate ion',small molecule,0,1,0,0,0,0
DB02350,"b'N-Hydroxy-4-[(4-Methoxylphenyl)Sulfonyl]-2,2-Dimethyl-Hexahydro-1,4-Thiazepine-3(S)-Carboxamide'",small molecule,0,1,0,0,0,0
DB02352,b'3-(Benzyloxy)Pyridin-2-Amine',small molecule,0,1,0,0,0,0
DB02353,b'Heparin Disaccharide Iii-S',small molecule,0,1,0,0,0,0
DB02354,b'4-{[1-Methyl-5-(2-Methyl-Benzoimidazol-1-Ylmethyl)-1h-Benzoimidazol-2-Ylmethyl]-Amino}-Benzamidine',small molecule,0,1,0,0,0,0
DB02355,"b""Adenosine-5'-Rp-Alpha-Thio-Triphosphate""",small molecule,0,1,0,0,0,0
DB02358,b'LY374571',small molecule,0,1,0,0,0,0
DB02359,"b'9-Butyl-8-(2,5-Dimethoxy-Benzyl)-9h-Purin-6-Ylamine'",small molecule,0,1,0,0,0,0
DB02360,b'Bis-Napthyl Beta-Ketophosphonic Acid',small molecule,0,1,0,0,0,0
DB02361,b'S-Methyl Thiocysteine Group',small molecule,0,1,0,0,0,0
DB02362,b'Aminobenzoic acid',small molecule,1,1,0,0,0,0
DB02363,"b""2'-Monophosphoadenosine-5'-Diphosphate""",small molecule,0,1,0,0,0,0
DB02364,b'2-Amino-3-(Diethoxy-Phosphoryloxy)-Propionic Acid',small molecule,0,1,0,0,0,0
DB02365,"b'1,10-Phenanthroline'",small molecule,0,1,0,0,0,0
DB02366,b'CRA_10762',small molecule,0,1,0,0,0,0
DB02367,b'(1n)-4-N-Butoxyphenylsulfonyl-(2r)-N-Hydroxycarboxamido-(4s)-Methanesulfonylamino-Pyrrolidine',small molecule,0,1,0,0,0,0
DB02368,b'N-Acetyl-L-Citrulline',small molecule,0,1,0,0,0,0
DB02370,b'Nz-(1-Carboxyethyl)-Lysine',small molecule,0,1,0,0,0,0
DB02371,"b'2-(2-Hydroxy-1,1-Dihydroxymethyl-Ethylamino)-Ethanesulfonic Acid'",small molecule,0,1,0,0,0,0
DB02373,b'Adenosine monotungstate',small molecule,0,1,0,0,0,0
DB02374,b'Xylose-Derived Imidazole',small molecule,0,1,0,0,0,0
DB02375,b'Myricetin',small molecule,0,1,0,0,0,0
DB02376,"b'D-gluconhydroximo-1,5-lactam'",small molecule,0,1,0,0,0,0
DB02377,b'Guanine',small molecule,0,1,0,0,0,0
DB02378,b'MMI-175',small molecule,0,1,0,0,0,0
DB02379,b'Beta-D-Glucose',small molecule,0,1,0,0,0,0
DB02381,b'nor-NOHA',small molecule,0,0,0,1,0,0
DB02382,b'Namn',small molecule,0,1,0,0,0,0
DB02383,b'Tolrestat',small molecule,0,0,0,0,0,1
DB02384,b'(E)-2-Fluoro-P-Hydroxycinnamate',small molecule,0,1,0,0,0,0
DB02386,b'Leucine Phosphonic Acid',small molecule,0,1,0,0,0,0
DB02388,"b'Cyclohexyl-{4-[5-(3,4-Dichlorophenyl)-2-Piperidin-4-Yl-3-Propyl-3h-Imidazol-4-Yl]-Pyrimidin-2-Yl}Amine'",small molecule,0,1,0,0,0,0
DB02391,"b'2-Amino-7-[2-(2-Hydroxy-1-Hydroxymethyl-Ethylamino)-Ethyl]-1,7-Dihydro-Purin-6-One'",small molecule,0,1,0,0,0,0
DB02393,"b'D-Gluco-2,5-Anhydro-1-Deoxy-1-Phosphonohexitol-6-Phosphate'",small molecule,0,1,0,0,0,0
DB02395,"b'3-Hydroxymethyl-5-Aziridinyl-1methyl-2-[1h-Indole-4,7-Dione]-Propanol'",small molecule,0,1,0,0,0,0
DB02396,b'Methylethylamine',small molecule,0,1,0,0,0,0
DB02398,b'6-[N-(4-(Aminomethyl)Phenyl)Carbamyl]-2-Naphthalenecarboxamidine',small molecule,0,1,0,0,0,0
DB02399,b'L-Rhamnitol',small molecule,0,1,0,0,0,0
DB02400,"b'5-Methoxy-1,2-Dimethyl-3-(4-Nitrophenoxymethyl)Indole-4,7-Dione'",small molecule,0,1,0,0,0,0
DB02401,"b'4-Hydroxy-1,2,5-oxadiazole-3-carboxylic acid'",small molecule,0,1,0,0,0,0
DB02402,"b'5-(4-Methoxyphenoxy)-2,4-Quinazolinediamine'",small molecule,0,1,0,0,0,0
DB02403,b'2-Fluoroaniline',small molecule,0,1,0,0,0,0
DB02404,b'1-Deoxy-1-Thio-Heptaethylene Glycol',small molecule,0,1,0,0,0,0
DB02405,b'12-Bromododecanoic Acid',small molecule,0,1,0,0,0,0
DB02406,b'N-Valeric Acid',small molecule,0,1,0,0,0,0
DB02407,b'6-O-Cyclohexylmethyl Guanine',small molecule,0,1,0,0,0,0
DB02408,"b'(3s)-3-Amino-1-(Cyclopropylamino)Heptane-2,2-Diol'",small molecule,0,1,0,0,0,0
DB02410,"b""2-Acetyl-3-[(4-Amino-2-Methyl-5-Pyrimidinyl)Methyl]-4-Methyl-5-(4,6,6-Trihydroxy-3,5-Dioxa-4,6-Diphosphahex-1-Yl)Thiazolium Inner Salt P,P'-Dioxide""",small molecule,0,1,0,0,0,0
DB02411,"b'2-(11-{2-[Benzenesulfonyl-(3-Methyl-Butyl)-Amino]-1-Hydroxy-Ethyl}-6,9-Dioxo-2-Oxa-7,10-Diaza-Bicyclo[11.2.2]Heptadeca-1(16),13(17),14-Trien-8-Yl)-Acetamide, Inhibitor 2'",small molecule,0,1,0,0,0,0
DB02413,b'Hydroxyethylcysteine',small molecule,0,1,0,0,0,0
DB02414,b'Cyclo(his-pro)',small molecule,0,1,0,0,0,0
DB02415,b'N-Octyl-2-Hydroxyethyl Sulfoxide',small molecule,0,1,0,0,0,0
DB02418,"b'(R,R)-2,3-Butanediol'",small molecule,0,1,0,0,0,0
DB02419,b'Ethyl Oxo(Piperidin-1-Yl)Acetate',small molecule,0,1,0,0,0,0
DB02420,"b'[[4-(Aminomethyl)Phenyl]Amino]Oxo-Acetic Acid,'",small molecule,0,1,0,0,0,0
DB02421,"b""Uridine-5'-diphosphate-mannose""",small molecule,0,1,0,0,0,0
DB02422,b'Methyl-2-S-(Alpha-D-Mannopyranosyl)-2-Thio-Alpha-D-Mannopyranoside',small molecule,0,1,0,0,0,0
DB02424,b'Geldanamycin',small molecule,0,1,0,1,0,0
DB02425,b'Hexadecyl Octanoate',small molecule,0,1,0,0,0,0
DB02426,b'Carboxyatractyloside',small molecule,0,1,0,0,0,0
DB02427,"b""2,4-Diamino-6-[N-(2',5'-Dimethoxybenzyl)-N-Methylamino]Quinazoline""",small molecule,0,1,0,0,0,0
DB02428,b'Quinaldic Acid',small molecule,0,1,0,0,0,0
DB02429,b'4-(Aminosulfonyl)-N-[(4-Fluorophenyl)Methyl]-Benzamide',small molecule,0,1,0,0,0,0
DB02430,b'Trehalose-6-Phosphate',small molecule,0,1,0,0,0,0
DB02431,"b""Cytidine-5'-Triphosphate""",small molecule,0,1,0,0,0,0
DB02432,b'RU90395',small molecule,0,1,0,0,0,0
DB02433,"b'{[(2,2-Dihydroxy-Ethyl)-(2,3,4,5-Tetrahydroxy-6-Phosphonooxy-Hexyl)-Amino]-Methyl}-Phosphonic Acid'",small molecule,0,1,0,0,0,0
DB02434,b'4-(2-Thienyl)Butyric Acid',small molecule,0,1,0,0,0,0
DB02435,b'Aminomethylcyclohexane',small molecule,0,1,0,0,0,0
DB02436,b'{4-[(2S)-2-({[(1S)-1-Carboxy-2-phenylethyl]carbamoyl}amino)-3-oxo-3-(pentylamino)propyl]phenoxy}malonic acid',small molecule,0,1,0,0,0,0
DB02437,b'(5r)-5-Amino-6-Hydroxyhexylcarbamic Acid',small molecule,0,1,0,0,0,0
DB02438,b'3-O-Methylfructose in Linear Form',small molecule,0,1,0,0,0,0
DB02441,"b'2-Butyl-5,6-Dihydro-1h-Imidazo[4,5-D]Pyridazine-4,7-Dione'",small molecule,0,1,0,0,0,0
DB02442,b'Dioxyselenocysteine',small molecule,0,1,0,0,0,0
DB02443,b'Methicillin Acyl-Serine',small molecule,0,1,0,0,0,0
DB02445,b'2-Deoxy-2-Amino Glucitol-6-Phosphate',small molecule,0,1,0,0,0,0
DB02446,b'Glutamine hydroxamate',small molecule,0,1,0,0,0,0
DB02447,"b'3,8,9,10-tetrahydroxy-7-hydroxymethyl-6-oxa-1,3-diaza-spiro[4.5]decane-2,4-dione'",small molecule,0,1,0,0,0,0
DB02448,b'N-Tridecanoic Acid',small molecule,0,1,0,0,0,0
DB02449,b'3-(1h-Indol-3-Yl)-2-[4-(4-Phenyl-Piperidin-1-Yl)-Benzenesulfonylamino]-Propionic Acid',small molecule,0,1,0,0,0,0
DB02450,"b'2-Benzo[1,3]Dioxol-5-Ylmethyl-3-Benzyl-Succinic Acid'",small molecule,0,1,0,0,0,0
DB02451,b'B-nonylglucoside',small molecule,0,1,0,0,0,0
DB02452,"b""Thymidine-5'-Triphosphate""",small molecule,0,1,0,0,0,0
DB02453,b'Antimonous acid',small molecule,0,1,0,0,0,0
DB02456,"b""Aracytidine 5'-monophosphate""",small molecule,0,1,0,0,0,0
DB02457,b'Undecyl-Phosphinic Acid Butyl Ester',small molecule,0,1,0,0,0,0
DB02458,"b'S-(2,4-dinitrophenyl)glutathione'",small molecule,0,1,0,0,0,0
DB02459,b'4-guanidinobenzoic acid',small molecule,0,1,0,0,0,0
DB02460,b'Hydrogenobyrinic acid',small molecule,0,1,0,0,0,0
DB02461,b'S-Methyl Phosphocysteine',small molecule,0,1,0,0,0,0
DB02462,b'Thiocoumarin',small molecule,0,1,0,0,0,0
DB02463,b'2-(2-Hydroxy-Phenyl)-1h-Indole-5-Carboxamidine',small molecule,0,1,0,0,0,0
DB02464,b'Benzylamine',small molecule,0,1,0,0,0,0
DB02465,b'Methoxy arachidonyl fluorophosphonate',small molecule,0,1,0,0,0,0
DB02466,"b'4-[3-Oxo-3-(5,5,8,8-Tetramethyl-5,6,7,8-Tetrahydro-Naphthalen-2-Yl)-Propenyl]-Benzoic Acid'",small molecule,0,1,0,0,0,0
DB02467,b'L-methionine (S)-S-oxide',small molecule,0,1,0,0,0,0
DB02468,b'12-Phenylheme',small molecule,0,1,0,0,0,0
DB02470,b'D-Glycero-D-Mannopyranose-7-Phosphate',small molecule,0,1,0,0,0,0
DB02471,b'Nojirimycine Tetrazole',small molecule,0,1,0,0,0,0
DB02472,"b'7,8-dihydroinosine'",small molecule,0,1,0,0,0,0
DB02473,"b'6-[N-(1-Isopropyl-3,4-Dihydro-7-Isoquinolinyl)Carbamyl]-2-Naphthalenecarboxamidine'",small molecule,0,1,0,0,0,0
DB02474,b'BMSC-0013',small molecule,0,1,0,0,0,0
DB02475,b'Deoxyamidinoproclavaminic acid',small molecule,0,1,0,0,0,0
DB02477,b'N-({4-[4-(2-Methyl-1H-imidazol-1-yl)butyl]phenyl}acetyl)-L-seryl-N-(2-cyclohexylethyl)-L-lysinamide',small molecule,0,1,0,0,0,0
DB02479,b'(R)-N-(3-Indol-1-Yl-2-Methyl-Propyl)-4-Sulfamoyl-Benzamide',small molecule,0,1,0,0,0,0
DB02480,b'(S)-4-bromo-3-hydroxy-3-methylbutyl diphosphate',small molecule,0,1,0,0,0,0
DB02481,b'N-Benzylformamide',small molecule,0,1,0,0,0,0
DB02482,b'Phosphonothreonine',small molecule,0,1,0,0,0,0
DB02483,b'Etheno-NAD',small molecule,0,1,0,0,0,0
DB02484,"b""Cytidine 5'-diphosphoglycerol""",small molecule,0,1,0,0,0,0
DB02485,"b""Cytidine-5'-Monophosphate-5-N-Acetylneuraminic Acid""",small molecule,0,1,0,0,0,0
DB02486,b'2-Hydroxyethyl Disulfide',small molecule,0,1,0,0,0,0
DB02489,b'9-Methylguanine',small molecule,0,1,0,0,0,0
DB02490,b'(Diaminomethyl-Methyl-Amino)-Acetic Acid',small molecule,0,1,0,0,0,0
DB02491,b'4-[4-(1-Amino-1-Methylethyl)Phenyl]-5-Chloro-N-[4-(2-Morpholin-4-Ylethyl)Phenyl]Pyrimidin-2-Amine',small molecule,0,1,0,0,0,0
DB02492,b'Ghavamiol',small molecule,0,1,0,0,0,0
DB02493,"b""Hydantocidin-5'-phosphate""",small molecule,0,1,0,0,0,0
DB02494,b'Alpha-Hydroxy-Beta-Phenyl-Propionic Acid',small molecule,0,1,0,0,0,0
DB02496,b'1-Deoxy-D-xylulose 5-phosphate',small molecule,0,1,0,0,0,0
DB02497,b'L-Alpha-Glycerophosphorylserine',small molecule,0,1,0,0,0,0
DB02498,b'Carba-nicotinamide-adenine-dinucleotide',small molecule,0,1,0,0,0,0
DB02499,b'Dinor-N(Omega)-Hydroxy-L-Arginine',small molecule,0,1,0,0,0,0
DB02501,b'N(2)-succinyl-L-arginine',small molecule,0,1,0,0,0,0
DB02503,b'4-(Carboxyvin-2-Yl)Phenylboronic Acid',small molecule,0,1,0,0,0,0
DB02504,b'[3-(1-Benzyl-3-Carbamoylmethyl-2-Methyl-1h-Indol-5-Yloxy)-Propyl-]-Phosphonic Acid',small molecule,0,1,0,0,0,0
DB02506,"b'2,6,8-Trimethyl-3-Amino-9-Benzyl-9-Methoxynonanoic Acid'",small molecule,0,1,0,0,0,0
DB02507,b'4-Hydroxy-3-[(1s)-3-Oxo-1-Phenylbutyl]-2h-Chromen-2-One',small molecule,0,1,0,0,0,0
DB02508,b'Isopentyl Pyrophosphate',small molecule,0,1,0,0,0,0
DB02509,b'Farnesol',small molecule,0,1,0,0,0,0
DB02510,"b""'5'-O-(N-(L-Prolyl)-Sulfamoyl)Adenosine""",small molecule,0,1,0,0,0,0
DB02512,"b'1,6-Fructose Diphosphate (Linear Form)'",small molecule,0,1,0,0,0,0
DB02515,b'3-Phosphoglycerol',small molecule,0,1,0,0,0,0
DB02516,b'(R)-carnitinyl-CoA betaine',small molecule,0,1,0,0,0,0
DB02517,b'D-Glutamic Acid',small molecule,0,1,0,0,0,0
DB02518,b'N-Acetylalanine',small molecule,0,1,0,0,0,0
DB02519,b'Indirubin-5-sulphonate',small molecule,0,1,0,0,0,0
DB02520,b'Ditiocarb',small molecule,0,1,0,0,0,0
DB02521,b'Flaviolin',small molecule,0,1,0,0,0,0
DB02522,b'Phosphonopyruvate',small molecule,0,1,0,0,0,0
DB02524,"b""2',3'-O-{4-[Hydroxy(oxido)-\xce\xbb5-azanylidene]-2,6-dinitro-2,5-cyclohexadiene-1,1-diyl}adenosine 5'-(tetrahydrogen triphosphate)""",small molecule,0,1,0,0,0,0
DB02526,b'CRA_10655',small molecule,0,1,0,0,0,0
DB02527,b'Cyclic adenosine monophosphate',small molecule,0,1,0,0,0,0
DB02528,b'Tetrazolyl Histidine',small molecule,0,1,0,0,0,0
DB02529,"b'5-N-Acetyl-4-Amino-6-Diethylcarboxamide-4,5-Dihydro-2h-Pyran-2-Carboxylic Acid'",small molecule,0,1,0,0,0,0
DB02530,b'gamma-Aminobutyric acid',small molecule,1,0,0,1,0,0
DB02531,b'Isobutyric acid',small molecule,0,1,0,0,0,0
DB02532,"b'2,4,6-Triaminoquinazoline'",small molecule,0,1,0,0,0,0
DB02534,b'2-Allylphenol',small molecule,0,1,0,0,0,0
DB02535,b'Aminodi(Ethyloxy)Ethylaminocarbonylbenzenesulfonamide',small molecule,0,1,0,0,0,0
DB02538,"b'N-[4-(2-Methylimidazo[1,2-a]Pyridin-3-Yl)-2-Pyrimidinyl]Acetamide'",small molecule,0,1,0,0,0,0
DB02540,"b'(10S)-10-Formyl-5,8,10-Trideazafolic Acid'",small molecule,0,1,0,0,0,0
DB02541,b'4-Hydroxybutan-1-Aminium',small molecule,0,1,0,0,0,0
DB02542,b'(4s)-5-Fluoro-L-Leucine',small molecule,0,1,0,0,0,0
DB02543,b'Pyrrole-2-Carboxylate',small molecule,0,1,0,0,0,0
DB02544,"b'N-(6-{[3-(4-Bromophenyl)-1,2-Benzisothiazol-6-Yl]Oxy}Hexyl)-N-Methylprop-2-En-1-Amine'",small molecule,0,1,0,0,0,0
DB02545,b'Fexaramine',small molecule,0,1,0,0,0,0
DB02546,b'Vorinostat',small molecule,1,0,0,1,0,0
DB02547,"b""Guanosine-5'-Diphosphate-Rhamnose""",small molecule,0,1,0,0,0,0
DB02548,b'D-glucitol 6-phosphate',small molecule,0,1,0,0,0,0
DB02549,"b""3'-O-Acetylthymidine-5'-Diphosphate""",small molecule,0,1,0,0,0,0
DB02550,"b'8-(2-Chloro-3,4,5-Trimethoxy-Benzyl)-2-Fluoro-9-Pent-4-Ylnyl-9h-Purin-6-Ylamine'",small molecule,0,1,0,0,0,0
DB02551,"b'6-[N-(4-Ethyl-1,2,3,4-Tetrahydro-6-Isoquinolinyl)Carbamyl]-2-Naphthalenecarboxamidine'",small molecule,0,1,0,0,0,0
DB02552,b'Geranyl Diphosphate',small molecule,0,1,0,0,0,0
DB02553,b'Glutathionylspermidine Disulfide',small molecule,0,1,0,0,0,0
DB02555,b'SP4160',small molecule,0,1,0,0,0,0
DB02556,b'D-Phenylalanine',small molecule,0,1,0,0,0,0
DB02557,b'Phosphoramidon',small molecule,0,1,0,0,0,0
DB02558,b'N-(3-Phenyl-2-Sulfanylpropanoyl)Phenylalanylalanine',small molecule,0,1,0,0,0,0
DB02559,"b'6-(Octahydro-1h-Indol-1-Ylmethyl)Decahydroquinazoline-2,4-Diamine'",small molecule,0,1,0,0,0,0
DB02560,b'[(1S)-1-acetamido-2-(4-chlorophenyl)ethyl]-[(2S)-2-amino-3-hydroxy-3-oxo-propoxy]-dihydroxy-boron',small molecule,0,1,0,0,0,0
DB02561,b'Beta-D-Fructopyranose',small molecule,0,1,0,0,0,0
DB02562,"b'Quinonoid 7,8-Tetrahydrobiopterin'",small molecule,0,1,0,0,0,0
DB02563,b'Hexanoyl-CoA',small molecule,0,1,0,0,0,0
DB02565,b'4-(dimethylamino)-N-[7-(hydroxyamino)-7-oxoheptyl]benzamide',small molecule,0,1,0,0,0,0
DB02566,b'8-Hydroxy-4-(1-Hydroxyethyl)Quinoline-2-Carboxylic Acid',small molecule,0,1,0,0,0,0
DB02567,b'PD173955',small molecule,0,1,0,0,0,0
DB02568,b'Peldesine',small molecule,0,0,0,1,0,0
DB02569,"b""2',3'-Dehydro-2',3'-Deoxy-Thymidine 5'-Diphosphate""",small molecule,0,1,0,0,0,0
DB02570,b'PD150606',small molecule,0,1,0,0,0,0
DB02571,b'2-Amino-6-Oxo-Hexanoic Acid',small molecule,0,1,0,0,0,0
DB02572,b'BV4',small molecule,0,1,0,0,0,0
DB02573,"b""2'-deoxycytidine-2'-deoxyadenosine-3',5'-monophosphate""",small molecule,0,1,0,0,0,0
DB02574,b'BV2',small molecule,0,1,0,0,0,0
DB02576,b'F-Loop of Vitamin B12',small molecule,0,1,0,0,0,0
DB02579,b'Acrylic Acid',small molecule,0,1,0,0,0,0
DB02580,b'Pentaglyme',small molecule,0,1,0,0,0,0
DB02581,"b'N(2)-carbamimidoyl-N-{2-[4-(3-{4-[(5-carboxyfuran-2-yl)methoxy]-2,3-dichlorophenyl}-1-methyl-1H-pyrazol-5-yl)piperidin-1-yl]-2-oxoethyl}-D-leucinamide'",small molecule,0,1,0,0,0,0
DB02583,"b'N6-(2,5-Dimethoxy-Benzyl)-N6-Methyl-Pyrido[2,3-D]Pyrimidine-2,4,6-Triamine'",small molecule,0,1,0,0,0,0
DB02585,b'4-(Hydroxymethyl)Benzamidine',small molecule,0,1,0,0,0,0
DB02586,"b'4,7-Dimethyl-[1,10]Phenanthroline'",small molecule,0,1,0,0,0,0
DB02587,b'Colforsin',small molecule,0,1,0,1,0,0
DB02588,"b'(2R)-2-[(1R)-1-{[(2S)-2-Carboxy-2-(4-hydroxyphenyl)acetyl]amino}-1-methoxy-2-oxoethyl]-5-methylene-5,6-dihydro-2H-1,3-oxazine-4-carboxylic acid'",small molecule,0,1,0,0,0,0
DB02589,b'Se-Ethyl-Isoselenourea',small molecule,0,1,0,0,0,0
DB02590,b'Abequose',small molecule,0,1,0,0,0,0
DB02591,"b'5,6-Dimethylbenzimidazole'",small molecule,0,1,0,0,0,0
DB02592,b'Carbaphosphonate',small molecule,0,1,0,0,0,0
DB02593,"b'7,8-Dihydroxy-1-Methoxy-3-Methyl-10-Oxo-4,10-Dihydro-1h,3h-Pyrano[4,3-B]Chromene-9-Carboxylic Acid'",small molecule,0,1,0,0,0,0
DB02594,"b""2'-Deoxycytidine""",small molecule,0,1,0,1,0,0
DB02595,"b'(2R,3S,5S)-2-(Hydroxymethyl)-5-[(2-sulfoethyl)carbamoyl]-3-pyrrolidiniumyl 2-acetamido-2-deoxy-4-O-sulfo-beta-D-glucopyranoside'",small molecule,0,1,0,0,0,0
DB02596,"b""Alpha,Beta-Methyleneadenosine-5'-Triphosphate""",small molecule,0,1,0,0,0,0
DB02597,"b'[2(R,S)-2-Sulfanylheptanoyl]-Phe-Ala'",small molecule,0,1,0,0,0,0
DB02598,"b'N-Alpha-Acetyl-3,5-Diiodotyrosylglycine'",small molecule,0,1,0,0,0,0
DB02599,"b'2,6-Diamino-8-Propylsulfanylmethyl-3h-Quinazoline-4-One'",small molecule,0,1,0,0,0,0
DB02600,b'Oseltamivir acid',small molecule,0,1,0,0,0,0
DB02602,b'AL7182',small molecule,0,1,0,0,0,0
DB02603,b'1-Amino-6-Cyclohex-3-Enylmethyloxypurine',small molecule,0,1,0,0,0,0
DB02604,b'2-Deoxy-Glucose-6-Phosphate',small molecule,0,1,0,0,0,0
DB02606,b'2-Butanol',small molecule,0,1,0,1,0,0
DB02607,b'Adenosine Phosphonoacetic Acid',small molecule,0,1,0,0,0,0
DB02609,b'4-Hydroxy-L-Threonine-5-Monophosphate',small molecule,0,1,0,0,0,0
DB02610,"b'N-(2,3,4,5,6-Pentaflouro-Benzyl)-4-Sulfamoyl-Benzamide'",small molecule,0,1,0,0,0,0
DB02611,b'Balanol Analog 1',small molecule,0,1,0,0,0,0
DB02613,"b'Decylamine-N,N-Dimethyl-N-Oxide'",small molecule,0,1,0,0,0,0
DB02614,b'1(R)-1-Acetamido-2-(3-Carboxyphenyl)Ethyl Boronic Acid',small molecule,0,1,0,0,0,0
DB02615,b'Compound 19',small molecule,0,1,0,0,0,0
DB02616,b'FR117016',small molecule,0,1,0,0,0,0
DB02617,"b'1-(N-Imidazolyl)-2-Hydroxy-2-(2,3-Dichlorophenyl)Octane'",small molecule,0,1,0,0,0,0
DB02620,b'3-(4-{2-[2-(2-bromo-acetylamino)-ethyldisulfanyl]-ethylcarbamoyl}-cyclohexylcarbamoyl)-pyrazine-2-carboxylic acid',small molecule,0,1,0,0,0,0
DB02621,b'Latrunculin A',small molecule,0,1,0,0,0,0
DB02622,b'2-(Oxalyl-Amino)-Benzoic Acid',small molecule,0,1,0,0,0,0
DB02623,b'Aminophosphonic acid-guanylate ester',small molecule,0,1,0,0,0,0
DB02624,b'Homoserine Lactone',small molecule,0,1,0,0,0,0
DB02626,b'Phenylferricrocin-iron',small molecule,0,1,0,0,0,0
DB02627,"b""4,4'-Biphenyldiboronic Acid""",small molecule,0,1,0,0,0,0
DB02628,"b'1-[3,3-Dimethyl-2-(2-Methylamino-Propionylamino)-Butyryl]-Pyrrolidine-2-Carboxylic Acid(1,2,3,4-Tetrahydro-Naphthalen-1-Yl)-Amide'",small molecule,0,1,0,0,0,0
DB02630,b'L-xylitol 5-phosphate',small molecule,0,1,0,0,0,0
DB02632,b'4-nitrophenyl-beta-D-galactoside',small molecule,0,1,0,0,0,0
DB02633,b'Cibacron Blue',small molecule,0,1,0,0,0,0
DB02635,b'N-[O-Phosphono-Pyridoxyl]-Isoleucine',small molecule,0,1,0,0,0,0
DB02636,"b'9-Hydroxy-8-Methoxy-6-Nitro-Phenanthrol[3,4-D][1,3]Dioxole-5-Carboxylic Acid'",small molecule,0,1,0,0,0,0
DB02637,b'Oxaloacetate Ion',small molecule,0,1,0,0,0,0
DB02638,b'Terlipressin',small molecule,1,0,0,1,0,0
DB02640,b'Fumagillin',small molecule,0,1,0,0,0,0
DB02641,b'Heptanamide',small molecule,0,1,0,0,0,0
DB02642,b'[[N-(Benzyloxycarbonyl)Amino]Methyl]Phosphate',small molecule,0,1,0,0,0,0
DB02643,"b'N-Dodecyl-N,N-Dimethyl-3-Ammonio-1-Propanesulfonate'",small molecule,0,1,0,0,0,0
DB02644,b'N-omega-propyl-L-arginine',small molecule,0,1,0,0,0,0
DB02645,"b'3,4-Epoxybutyl-Alpha-D-Glucopyranoside'",small molecule,0,1,0,0,0,0
DB02646,b'Nitrosoethane',small molecule,0,1,0,0,0,0
DB02647,b'N-(5-Cyclopropyl-1h-Pyrazol-3-Yl)Benzamide',small molecule,0,1,0,0,0,0
DB02648,b'(3-Carboxy-2-(R)-Hydroxy-Propyl)-Trimethyl-Ammonium',small molecule,0,1,0,0,0,0
DB02651,"b'{[2-(1h-1,2,3-Benzotriazol-1-Yl)-2-(3,4-Difluorophenyl)Propane-1,3-Diyl]Bis[4,1-Phenylene(Difluoromethylene)]}Bis(Phosphonic Acid)'",small molecule,0,1,0,0,0,0
DB02652,b'L-[(N-Hydroxyamino)Carbonyl]Phenylalanine',small molecule,0,1,0,0,0,0
DB02655,b'D-Aspartic Acid',small molecule,0,1,0,0,0,0
DB02656,b'LY-294002',small molecule,0,1,0,0,0,0
DB02657,b'Glucosamine 6-Phosphate',small molecule,0,1,0,0,0,0
DB02658,"b'2,4-Dinitrophenyl 2-Deoxy-2-Fluoro-Beta-D-Allopyranoside'",small molecule,0,1,0,0,0,0
DB02659,b'Cholic Acid',small molecule,1,0,0,0,0,0
DB02660,b'Filaminast',small molecule,0,1,0,0,0,0
DB02661,"b""Adenosine-5'-diphosphate-2',3'-vanadate""",small molecule,0,1,0,0,0,0
DB02662,b'Novo Nordisk a/S Compound',small molecule,0,1,0,0,0,0
DB02663,b'2-Amino-4-(Hydroxymethyl-Phosphinyl)Butanoic Acid',small molecule,0,1,0,0,0,0
DB02665,"b'(1R,2S)-2-Phenylcyclopropanaminium'",small molecule,0,1,0,0,0,0
DB02666,"b""(C8-R)-hydantocidin 5'-phosphate""",small molecule,0,1,0,0,0,0
DB02668,b'JE-2147',small molecule,0,1,0,0,0,0
DB02669,b'RB106',small molecule,0,1,0,0,0,0
DB02670,b'4-Deoxy-Alpha-D-Glucose',small molecule,0,1,0,0,0,0
DB02671,b'1-Methylimidazole',small molecule,0,1,0,0,0,0
DB02673,"b'(4aS,6R,8aS)-11-[8-(1,3-Dioxo-1,3-dihydro-2H-isoindol-2-yl)octyl]-6-hydroxy-3-methoxy-5,6,9,10-tetrahydro-4aH-[1]benzofuro[3a,3,2-ef][2]benzazepin-11-ium'",small molecule,0,1,0,0,0,0
DB02676,"b'2-[3-(2-Hydroxy-1,1-Dihydroxymethyl-Ethylamino)-Propylamino]-2-Hydroxymethyl-Propane-1,3-Diol'",small molecule,0,1,0,0,0,0
DB02677,b'D-naphthyl-1-acetamido boronic acid alanine',small molecule,0,1,0,0,0,0
DB02678,b'2-Deoxy-2-Aminogalactose',small molecule,0,1,0,0,0,0
DB02679,b'Cyanamide',small molecule,0,1,0,0,0,0
DB02680,b'Dinitrophenylene',small molecule,0,1,0,0,0,0
DB02681,"b'2,8-bis[oxido(oxo)vanadio]-1,1,1,3,5,5,7,7,9,9,9-undecaoxopentavanadoxane-2,8-diium'",small molecule,0,1,0,0,0,0
DB02684,"b""5'-O-(L-Cysteinylsulfamoyl)adenosine""",small molecule,0,1,0,0,0,0
