InchiKey,Canonical_SMILES
RYJLVAQAWJNSLS-UHFFFAOYSA-N,C1CN(C2=C(C=CC(=C2)Cl)NC1=O)C3=CC=CC=C3
WBKHQQZRHCECKK-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC=CC(=C3)C#C)OCCCN4CCOCC4
QZUCKCLSVBFSOS-INIZCTEOSA-N,CC1=CN=C(C=C1)N2[C@H](COC3=C(C=CC=C32)C(=O)NC4=CN=C(C=C4)OCC(F)(F)F)CO
GWVJLVHNKMLXRM-RPWUZVMVSA-N,CC(=O)O[C@@H]1[C@@H](SC2=C(C=CC3=CC=CC=C32)N(C1=O)CCN(C)C)C4=CC=C(C=C4)OC
SEDUMQWZEOMXSO-UHFFFAOYSA-N,C1=CC=C(C(=C1)NC(=O)NC2=CC=C(C3=NNN=C23)C#N)Br
YQYFEGTYCUQBEI-UHFFFAOYSA-N,C1CN(CCN1)S(=O)(=O)C2=C(C=CC(=C2O)NC(=O)NC3=C(C(=CC=C3)F)Cl)Cl
UCVAQBJLJIKTFJ-MOPGFXCFSA-N,CS(=O)(=O)N[C@H](CC1=CC=CC=C1)C(=O)N2CCC[C@H]2C(=O)NCC3CCN(CC3)C(=N)N
ARPRLCXPAGXBRL-UHFFFAOYSA-N,CC(C)(CSC1=NC2=CC=CC=C2C=C1C3=CC=CC=C3)N(C)C
JLPYLHLUHJOPNL-UHFFFAOYSA-N,CC1=C(N(C2=C1C=C(C=C2)F)CC3=CC=C(C=C3)Cl)CC(C)(C)C(=O)O
QHMBSVQNZZTUGM-ZWKOTPCHSA-N,CCCCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O
QILRYFCEXLFIDS-UHFFFAOYSA-N,CC1(CC2=C(SC(=C2C(=O)C1)SCCO)C3=NC=CS3)C
PYKUTRHZEJHOFS-UHFFFAOYSA-N,CCCCCCN1CCC2=C1C(=C(C=C2C)C)NC(=O)C(C)(C)C
XRYJULCDUUATMC-CYBMUJFWSA-N,C[C@H](C1=CC=CC=C1)NC2=NC=NC3=C2C=C(N3)C4=CC=C(C=C4)O
PKZCOQYQGMAVLN-UHFFFAOYSA-N,CC1=CC(=CC(=N1)C)NC(=O)C2=C(N=CC=C2)S(=O)CC3=C(C=C(C=C3)OC)OC
HWNIPKHEEVNHMN-UHFFFAOYSA-N,C1=CC=C(C=C1)C(C2=CC=CC=C2)N3C4=C(C=C(C=C4)Cl)C(=C3CCNS(=O)(=O)CC5=CC=CC=C5C(F)(F)F)CCS(=O)(=O)C6=CC=C(C=C6)CCC(=O)O
KOAWAWHSMVKCON-UHFFFAOYSA-N,C1=CC2=C(C=CC(=C2)C(C3=NN=C4N3N=C(C=C4)C5=CC=NC=C5)(F)F)N=C1
DGCSBHYGDCRAOB-UHFFFAOYSA-N,CC(C)(C)SC1=C(N(C2=C1C=C(C=C2)OCC3=CC=CC=N3)CC4=CC=C(C=C4)C5=CN=C(C=C5)OC)CC(C)(C)C(=O)O
GSWINTXYUFHJGW-UHFFFAOYSA-N,CC1=C(C(C(=C(N1)C)P2(=O)OCCCO2)C3=CC=CC=C3[N+](=O)[O-])C(=O)OC
CZCHIEJNWPNBDE-UHFFFAOYSA-N,CCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)O)I
VMDUABMKBUKKPG-UHFFFAOYSA-N,CCOC(=O)C1=NC=C2C(=C1C)C3=C(N2)C=CC=C3OC(C)C
MYNQXTDIPMCJCR-UHFFFAOYSA-N,CNC1=NC(=C(C=C1)C2=CC3=C(O2)C=CC(=C3)O)F
MYNQXTDIPMCJCR-HUYCHCPVSA-N,CNC1=NC(=C(C=C1)C2=CC3=C(O2)C=CC(=C3)O)[18F]
YIMHGPSYDOGBPI-IQQSWPBXSA-N,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC(=O)C4[C@]3(CCC5[C@@]4(CC[C@H]([C@]5(C)C(=O)O)O)C)C)C2[C@H]1C)C)C
PXGPLTODNUVGFL-AFSIVQRVSA-N,CCCCC[C@@H](/C=C/C1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O
HSNUXANXVHLGQT-HXUWFJFHSA-N,CCCCCCCCCCCCCCOP(=O)([O-])O[C@H](CC(=O)O)C[N+](C)(C)C
HSNUXANXVHLGQT-UHFFFAOYSA-N,CCCCCCCCCCCCCCOP(=O)([O-])OC(CC(=O)O)C[N+](C)(C)C
SGTNSNPWRIOYBX-UHFFFAOYSA-N,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC
AQRLDDAFYYAIJP-UHFFFAOYSA-N,C1CN(CCN1CCC2=CC=C(C=C2)F)C(=O)C3=CC=CC4=C3NC=C4C#N
MQIMZDXIAHJKQP-UHFFFAOYSA-N,C=CC1=C2C(=CC(=C1)O)N=C(O2)C3=CC(=C(C=C3)O)F
KMNLXCBYBKHKSK-BKMJKUGQSA-N,C1CCC(C1)(C2=CC3=C(C=C2)[C@@H]([C@H](CO3)CC4=CC=C(C=C4)C5=CC=CC=C5)O)C(=O)O
SXERSHFSQXOIPF-UHFFFAOYSA-N,CC1=CC(=CC=C1)NC2=C(C=C(C=C2)[N+](=O)[O-])S(=O)(=O)NC(=O)NC(C)C
XVDXNSRMHBAVAX-UHFFFAOYSA-N,CC(C)N1C2=C(C3=CC=CC=C3C=C2)N=C1C4=CC=C(C=C4)OC
IKIIZLYTISPENI-ZFORQUDYSA-N,C1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O)O)O
OGHNVEJMJSYVRP-UHFFFAOYSA-N,COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O
OGHNVEJMJSYVRP-KRWDZBQOSA-N,COC1=CC=CC=C1OCCNC[C@@H](COC2=CC=CC3=C2C4=CC=CC=C4N3)O
OONFNUWBHFSNBT-HXUWFJFHSA-N,CCN1CCN(CC1)CC2=CC=C(C=C2)C3=CC4=C(N3)N=CN=C4N[C@H](C)C5=CC=CC=C5
MHKAEITVUICXRN-BPGQXAFDSA-N,C1=CC=C(C=C1)OCCCCOC2=CC=C(C=C2)C/C=C\[C@H](CCC(=O)O)SC3=CC=C(C=C3)C(=O)O
IFGWYHGYNVGVRB-UHFFFAOYSA-N,CC(C)CN1C2=CC(=C(C=C2C=N1)OC3=C(C=C(C=C3)F)F)C(=O)NCCN(C)C
BIAVGWDGIJKWRM-FQEVSTJZSA-N,CC[C@@H](C1=CC=CC=C1)NC(=O)C2=C(C(=NC3=CC=CC=C32)C4=CC=CC=C4)O
BIAVGWDGIJKWRM-HXUWFJFHSA-N,CC[C@H](C1=CC=CC=C1)NC(=O)C2=C(C(=NC3=CC=CC=C32)C4=CC=CC=C4)O
DADASRPKWOGKCU-IHKPOXLFSA-N,C[C@@H]1CN(C[C@@H](O1)C)CC2=CC=C(C=C2)/C=C/C3=NNC4=C3C=CC(=C4)C5C[C@]56C7=C(C=CC(=C7)OC)NC6=O
RGFBZLBLQNVLCJ-UHFFFAOYSA-N,CCS(=O)(=O)C1=CC2=C(C=C1)N=C(N2)OC3=CN=C(C=C3)C4=CC=CC=C4
JFJZZMVDLULRGK-UHFFFAOYSA-O,CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C6C(CC7=CC(=C(C=C7)O)O3)[N+](CCC6=CC(=C5O)OC)(C)C)OC
AYXKVDRDWWQQTD-UHFFFAOYSA-N,CC1(C2=CC=CC=C2C3=C(O1)C=C4C(=C3)C(=O)C=C(O4)C(=O)O)C
HMJIYCCIJYRONP-UHFFFAOYSA-N,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC=CC3=NON=C32)C(=O)OC
UOWZUVNAGUAEQC-UHFFFAOYSA-N,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(=O)O)I)I)O
RDUHXGIIUDVSHR-UHFFFAOYSA-N,CCCCNCC(C1=CC=C(C=C1)O)O
XRXDAJYKGWNHTQ-UHFFFAOYSA-N,C1CN(CCN1)C2=NC3=CC=CC=C3C=C2
ANOGOQXCGBMIJV-UHFFFAOYSA-N,C1CS(=O)(=O)C2=C(C=C(C=C2)Cl)C(=C1C(=O)NC3=CC(=C(C=C3)Cl)Cl)O
YBYYWUUUGCNAHQ-LLVKDONJSA-N,C1CO[C@H](CN1)CNC2=CC(=NC=C2C(F)(F)F)NC3=NC=C(N=C3)C#N
LLVZBTWPGQVVLW-SNAWJCMRSA-N,CC1=NC=C(C=C1)OC2=C(C=C(C=C2)NC3=NC=NC4=C3C=C(C=C4)/C=C/CNC(=O)COC)C
OBMNJSNZOWALQB-NCQNOWPTSA-N,CC(C)(C)[C@H]1C(=O)N2C[C@@H](C[C@H]2C(=O)N[C@@]3(C[C@H]3C=C)C(=O)NS(=O)(=O)C4CC4)OC5=NC6=C(C=CC(=C6)OC)N=C5CCCCC[C@@H]7C[C@H]7OC(=O)N1
LTXREWYXXSTFRX-QGZVFWFLSA-N,CC#CCN1C2=C(N=C1N3CCC[C@H](C3)N)N(C(=O)N(C2=O)CC4=NC5=CC=CC=C5C(=N4)C)C
ZPBLNADJHWHOEP-UHFFFAOYSA-N,CC1=NSC(=C1C(=O)NC2=CC=C(C=C2)Cl)NC(=O)C3=CC=CC=C3
IQIBKLWBVJPOQO-UHFFFAOYSA-N,CC1(CCSC2=C1C=C(C=C2)C#CC3=NC=C(C=C3)C(=O)O)C
JMPZTWDLOGTBPM-OUQSKUGOSA-N,C/C(=C\C(=O)O)/C=C/C=C(\C)/C1=CC(=CC(=C1)C(C)(C)C)C(C)(C)C
HAWWPSYXSLJRBO-UHFFFAOYSA-N,C1CC2=C(C=C(N2C3=CC(=C(C=C3)O)C(=O)O)C4=CC=CC=C4)C5=CC=CC=C51
DFPAKSUCGFBDDF-UHFFFAOYSA-N,C1=CC(=CN=C1)C(=O)N
ZFDATWDBAKWOKP-UHFFFAOYSA-N,CC(C)(CCCCOC1=CC(=CC(=N1)C2=CC=CC=C2)C3=CC=CC=C3)C4=NNN=N4
XFKVLKLCLYJKNF-MZNJEOGPSA-N,C[C@H]([C@@H](CC1=CC(=CC=C1)C(=N)N)C(=O)OC)NC(=O)C2=CC=C(C=C2)C3=CC=CC(=C3)CN
IJWPAFMIFNSIGD-UHFFFAOYSA-N,CC1(C(=O)C(=C(O1)C2=CC=C(C=C2)S(=O)(=O)N)C3=CC(=CC=C3)F)C
RVTSXVZXEGFIPW-UHFFFAOYSA-N,CC1=NN(C2=C1C=C(C=C2)C(=O)NS(=O)(=O)C)C3=CC(=C(N=C3)OCC(C)C)Cl
XGALLCVXEZPNRQ-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4
VAPDZNUFNKUROY-UHFFFAOYSA-N,C1=C(C=C(C(=C1I)O)I)I
ZATDYQOGSPTLBG-UHFFFAOYSA-N,CCN1C(=CC2=C1C=C(C=C2Cl)O)C3=C(C=C(C=C3Cl)O)Cl
ZXBCLVSLRUWISJ-UHFFFAOYSA-N,CC1=NC2=C(N1CC(C)C)C3=C(C=CC=N3)N=C2N
LPFWVDIFUFFKJU-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)N=CN=C2NC3=C(C(=C(C=C3)Cl)Cl)F)OC4CCN(CC4)C(=O)C=C
PHOZLMDTTWWBAH-UHFFFAOYSA-N,CCN1CCN(CC1)C2=NC3=CC=CC=C3C(=C2)C4=CC=CC=C4
UHTHHESEBZOYNR-UHFFFAOYSA-N,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC
MDNWOSOZYLHTCG-UHFFFAOYSA-N,C1=CC(=C(C=C1Cl)CC2=C(C=CC(=C2)Cl)O)O
YRFXGQHBPBMFHW-SBTZIJSASA-N,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@]2([C@@]4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)OC(=O)C
RDJQCOBTKKAQAH-FPOVZHCZSA-N,CCOC(=O)COC1=CC2=C(CC[C@@H](C2)NC[C@@H](C3=CC(=CC=C3)Cl)O)C=C1
BDSYKGHYMJNPAB-LICBFIPMSA-N,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2C[C@@H](C4=CC(=O)C=C[C@@]43C)F)F)O)C)C)C(=O)CCl
PDJFCIIMPPXKEZ-UHFFFAOYSA-N,CC1=CN=C(C(=C1OCC2COC(OC2)(C)C)C)CSC3=NC4=CC=CC=C4N3
DCDXHGMCXGHXBM-PMACEKPBSA-N,CC(=O)NC1=CC=C(C=C1)C2=N[C@H]3CCN(C[C@H]3C4=CC(=C(C=C42)OC)OC)C
DCDXHGMCXGHXBM-UHFFFAOYSA-N,CC(=O)NC1=CC=C(C=C1)C2=NC3CCN(CC3C4=CC(=C(C=C42)OC)OC)C
HMRARORRDHCLOT-UHFFFAOYSA-N,CC(C)(C1=NC2=NC=C(N2C=C1)C3=CC(=C(C=C3)F)C4=C(C=CC=C4F)C#N)O
XDUOTWNXVDBCDY-VOTSOKGWSA-N,CCOC(=O)CN1CCN(CC1)C(=O)/C=C/C2=CC(=C(C(=C2)OC)OC)OC
XDUOTWNXVDBCDY-SREVYHEPSA-N,CCOC(=O)CN1CCN(CC1)C(=O)/C=C\C2=CC(=C(C(=C2)OC)OC)OC
RADMJHVVIZTENA-UHFFFAOYSA-N,CC1=C(C2=C(O1)C(=C(C=C2)OC)O)C(=O)C3=CC(=C(C(=C3)OC)OC)OC
ZAKKEARLDPTRLX-UHFFFAOYSA-N,CCCC1=C(C=CC(=C1O)C(=O)C)OCCCS(=O)(=O)C2=CC=C(C=C2)C(=O)CCC(=O)O
KVHRYLNQDWXAGI-UHFFFAOYSA-N,COC1=CN(N=C(C1=O)C2=CC=NN2C3=CC=CC=C3)C4=C(C=C(C=C4)N5C=CC=N5)F
PTOAARAWEBMLNO-KVQBGUIXSA-N,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=C(N=C32)Cl)N)CO)O
PTOAARAWEBMLNO-UHFFFAOYSA-N,C1C(C(OC1N2C=NC3=C(N=C(N=C32)Cl)N)CO)O
QJGVXJYGDBSPSJ-UHFFFAOYSA-N,CCNC(=O)OC1CCN(CC1)C2=NN=CC3=CC(=C(C=C32)OC)OC
DKULOVKANLVDEA-UHFFFAOYSA-N,C1=CC(=CC=C1C2=C(N=CN=C2OCCOC3=NC=C(C=N3)Br)NS(=O)(=O)N)Br
POTREZAYKLAUSX-HUFMRFRTSA-N,CCC(=O)O[C@@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2C[C@@H](C4=CC(=O)C=C[C@@]43C)F)F)O)C)C)C(=O)S[C@@H]5CCOC5=O
YJMYSLFFZJUXOA-UHFFFAOYSA-N,C1=CC(=CN=C1)CNC2=C(C(=O)NN=C2OCCCC3=CC=C(C=C3)Cl)Br
HLKYSQGBIIIQJN-UHFFFAOYSA-N,CC(C)(C1=CC2=C(C=C1)N(C=N2)C3=CC=CC(=C3)C4=CC=CC=C4C#N)O
BPLVDYJDAVYLRQ-UHFFFAOYSA-N,CC1=C(N2C(=N1)C(=CC=N2)N3CCOCC3)C4=CN=C(C=C4)CCOC
DALKLAYLIPSCQL-YPYQNWSCSA-N,CCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2C[C@@H](C4=CC(=O)C=C[C@]34C)C)O)C)C(=O)COC(=O)C
DALKLAYLIPSCQL-IBTLSYKSSA-N,CCC(=O)O[C@@]1(CCC2[C@@]1(CC(C3C2C[C@@H](C4=CC(=O)C=C[C@]34C)C)O)C)C(=O)COC(=O)C
RUJBDQSFYCKFAA-HNNXBMFYSA-N,CC[C@H]1C(=NN=C(C2=CC(=C(C=C12)OC)OC)C3=CC(=C(C=C3)OC)OC)C
RUJBDQSFYCKFAA-OAHLLOKOSA-N,CC[C@@H]1C(=NN=C(C2=CC(=C(C=C12)OC)OC)C3=CC(=C(C=C3)OC)OC)C
RUJBDQSFYCKFAA-UHFFFAOYSA-N,CCC1C(=NN=C(C2=CC(=C(C=C12)OC)OC)C3=CC(=C(C=C3)OC)OC)C
KXMAIWXPZGQNCR-UHFFFAOYSA-N,CCCNC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2C(C)CN4CCCC4
BXNMTOQRYBFHNZ-UHFFFAOYSA-N,CCOCC1=NC2=C(N1CC(C)(C)O)C3=CC=CC=C3N=C2N
KJCLPXFGPVCAKL-UHFFFAOYSA-N,CC1CC(=O)NN=C1C2=CC3=C(C=C2)C(=NC=N3)NCC4=CC=CC=C4
UCPMSMNKGXUFCC-UHFFFAOYSA-N,CC(C)CN1C=NC2=C1C3=C(C=CC=N3)N=C2N
ZRTQSJFIDWNVJW-WYMLVPIESA-N,C1C(S/C(=C(\C#N)/N2C=CN=C2)/S1)C3=CC=CC=C3Cl
UGJWRPJDTDGERK-UHFFFAOYSA-N,CN1C(=CN=C1[N+](=O)[O-])COP(=O)(NCCBr)NCCBr
INJPEINGXBVKEB-UHFFFAOYSA-N,C1=CC(=C(C(=C1)F)COC2C(SC3=C2C=C(C=C3)F)CN4C=CN=C4)F
VKHAHZOOUSRJNA-GCNJZUOMSA-N,CC#C[C@@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)C5=CC=C(C=C5)N(C)C)C)O
OMZCMEYTWSXEPZ-UHFFFAOYSA-N,C=CC(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4
QRJJEGAJXVEBNE-HKOYGPOVSA-N,C1=CC(=C(C=C1Cl)Cl)CO/N=C(\CN2C=CN=C2)/C3=C(C=C(C=C3)Cl)Cl
CTPKSRZFJSJGML-UHFFFAOYSA-N,CCN(CC)C(=S)SC(=S)N(CC)CC
YTRRAUACYORZLX-UHFFFAOYSA-N,C1CCC(CC1)C(CC2C3=CC=CC=C3C4=CN=CN24)O
QRJJEGAJXVEBNE-MOHJPFBDSA-N,C1=CC(=C(C=C1Cl)Cl)CO/N=C(/CN2C=CN=C2)\C3=C(C=C(C=C3)Cl)Cl
CTNQAPPDQTYTHM-UHFFFAOYSA-N,C1=CC=C(C(=C1)C(=O)O)NC(=O)NC2=CC=CC(=C2)C(F)(F)F
XQFRJNBWHJMXHO-XCAQJPMGSA-N,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)[125I])CO)O
XQFRJNBWHJMXHO-UHFFFAOYSA-N,C1C(C(OC1N2C=C(C(=O)NC2=O)I)CO)O
SGDBTWWWUNNDEQ-LBPRGKRZSA-N,C1=CC(=CC=C1C[C@@H](C(=O)O)N)N(CCCl)CCCl
SGDBTWWWUNNDEQ-UHFFFAOYSA-N,C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl
SGDBTWWWUNNDEQ-GFCCVEGCSA-N,C1=CC(=CC=C1C[C@H](C(=O)O)N)N(CCCl)CCCl
LHYMPSWMHXUWSK-STZFKDTASA-N,CN1CCN(CC1)C2=CC=CC=C2/C=C\3/C(=O)N(CCS3)C4=CC(=C(C=C4)Cl)Cl
UWKQSNNFCGGAFS-XIFFEERXSA-N,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)[C@@]4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7
UWKQSNNFCGGAFS-MGBGTMOVSA-N,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)[C@]4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7
QZZUEBNBZAPZLX-QFIPXVFZSA-N,CCC1=C(C=C2CC(CC2=C1)NC[C@@H](C3=C4C=CC(=O)NC4=C(C=C3)O)O)CC
GCUZFFAPBPDIFM-IKXQUJFKSA-M,CCC1=C(C=C2CC(CC2=C1)NC[C@@H](C3=C4C=CC(=O)NC4=C(C=C3)O)O)CC.C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C.[Br-]
WTFXJFJYEJZMFO-UHFFFAOYSA-N,C1=CC(=CC=C1C(=N)N)OCCCOC2=CC=C(C=C2)C(=N)N
DKORMNNYNRPTBJ-UHFFFAOYSA-N,CC1=CC(=C(C=C1)CCCO)NCC2=CC3=C(C=C2)N=C(N3CC4=C(C=CC(=N4)C)O)NCCCN5CCOCC5
VFOKSTCIRGDTBR-UHFFFAOYSA-N,CCCCOC1=NC(=C2C(=N1)N(CC(=O)N2)CC3=CC=CC(=C3)CN4CCCC4)N
AMEWZCMTSIONOX-UHFFFAOYSA-N,C1CNCCC1CCC2=CC(=NC3=CC=CC=C32)C4=CC=CC=C4
MNLHFGXIUJNDAF-UHFFFAOYSA-N,C1CN(CCC1COC2=CC=CC3=C2C(=NC(=N3)N)N)CC4=C(C=CC=C4Cl)Cl
SINZZLKFRXIFDJ-UHFFFAOYSA-N,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)N3CCN(CC3)C4=CC=CC=N4
NXQGEDVQXVTCDA-UHFFFAOYSA-N,CN(C)CCCOC1=CC2=C(NN=C2C=C1)S(=O)(=O)C3=CC=CC4=CC=CC=C43
HIBWHHQXUSKNOV-UHFFFAOYSA-N,CN1CCC2=CC(=C(C=C2CC1)S(=O)(=O)C3=CC=C(C=C3)OCC4=CC=C(C=C4)Cl)OC
PPUDLEUZKVJXSZ-VPCXQMTMSA-N,C[C@]1([C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)CO)O)O
MWOPHYKKEDTKAZ-HKBQPEDESA-N,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)[C@@]4(CC)O)C2=NC5=C1C=C(C=C5)OCCCNC(=O)CNC(=O)CNC(=O)CN
FBQPGGIHOFZRGH-UHFFFAOYSA-N,CCN(CC)CCNC1=C2C(=C(C=C1)C)SC3=CC=CC=C3C2=O
IOMMMLWIABWRKL-WUTDNEBXSA-N,CC1=NC=CC(=C1)C(=O)NC2=NC3=C(N2[C@@H]4CCCCN(C4)C(=O)/C=C/CN(C)C)C(=CC=C3)Cl
KEIPNCCJPRMIAX-HNNXBMFYSA-N,COC1=CC(=CC(=C1)C#CC2=NN(C3=NC=NC(=C23)N)[C@H]4CCN(C4)C(=O)C=C)OC
RTIZZWMBGKGLFO-YWQXDYITSA-N,CN1/C(=C\C2=CC=CC=C2)/C(=O)N/C(=C\C3=CC(=CC=C3)C(=O)NC4=CC=C(C=C4)CCN5CCC6=CC(=C(C=C6C5)OC)OC)/C1=O
RFUIYSLMVBVREF-UHFFFAOYSA-N,CC1=C(OC2=C(C1=O)C=C(C=C2)OCCCCCCN3CCC(CC3)O)C4=CC=CC=C4
OUKYUETWWIPKQR-UHFFFAOYSA-N,CN1CCN(CC1)CCOC2=CC3=C(C(=C2)OC4CCOCC4)C(=NC=N3)NC5=C(C=CC6=C5OCO6)Cl
VUGOJEFYZBZZBP-RMVMEJTISA-N,CCOC(=O)[C@@H]1CC2(CCN(CC2)C(=O)C(CCCC3=CC=CC=C3)NC(=O)C(C)(C)N)C4=CC=CC=C14
MAVDNGWEBZTACC-HNNXBMFYSA-N,CC1([C@@H](N(CCS1)S(=O)(=O)C2=CC=C(C=C2)OCC#CCO)C(=O)NO)C
XACKNLSZYYIACO-UHFFFAOYSA-N,CCC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O
XACKNLSZYYIACO-DJLDLDEBSA-N,CCC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O
PWZXTLHDGIBNLG-UHFFFAOYSA-N,COC1=C(C=C(C=C1)CC2=NC=C(C3=CC(=C(C=C32)OC)OC)CN4CCN(CC4)C5=CC=CC=C5OC)OC
MPMFCABZENCRHV-UHFFFAOYSA-N,CCN(CC)CCOC1=CC2=C(C=C1)C3=C(C2=O)C=C(C=C3)OCCN(CC)CC
KFHYZKCRXNRKRC-MRXNPFEDSA-N,C[C@@H]1CCCN1CCC2=CC3=C(O2)C=CC(=C3)C4=CC=C(C=C4)C#N
INAAIJLSXJJHOZ-UHFFFAOYSA-N,CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=CC5=C(C=C4)N=C(N5)C6=CC=C(C=C6)O
NPWTVYBPSXCRPM-UHFFFAOYSA-N,CCOCCN1C2=CC=CC=C2N=C1C3CCN(CC3)CCC4=CC=C(C=C4)C(C)(C)C
DSDNAKHZNJAGHN-MXTYGGKSSA-N,C[C@@H]1C[C@]2([C@H]3[C@H]4[C@]1([C@@H]5C=C(C(=O)[C@]5(CC(=C4)COC(=O)CC6=CC(=C(C=C6)O)OC)O)C)O[C@](O3)(O2)CC7=CC=CC=C7)C(=C)C
DSDNAKHZNJAGHN-IHCAYWNCSA-N,C[C@@H]1C[C@]2([C@H]3[C@H]4[C@]1([C@@H]5C=C(C(=O)[C@]5(CC(=C4)COC(=O)CC6=CC(=C(C=C6)O)OC)O)C)OC(O3)(O2)CC7=CC=CC=C7)C(=C)C
XQFRJNBWHJMXHO-RRKCRQDMSA-N,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)I)CO)O
FEFIBEHSXLKJGI-UHFFFAOYSA-N,CCCCOC1=NC(=C2C(=N1)N(C(=O)N2)CCCN(CCCN3CCOCC3)CC4=CC=CC(=C4)CC(=O)OC)N
QSPOQCXMGPDIHI-UHFFFAOYSA-N,CCCN(CCC)C(=O)C1=CC2=C(C=C(C=C2)C3=CC=C(C=C3)C(=O)N4CCCC4)N=C(C1)N
XAKLYHGHEFMDAP-IAXKEJLGSA-N,CC[C@@]1(C2=C(COC1=O)C(=O)N3C(C4=CC5=CC=CC=C5N=C4C3=C2)OCCO)O
MAUYWACILHVRLR-UHFFFAOYSA-N,CC(CN1CC(=O)N(C(=O)C1)CN2CCOCC2)N3CC(=O)N(C(=O)C3)CN4CCOCC4
STCYUKSGPHEXDI-LJAQVGFWSA-N,CC1=C(C2=C(CC[C@@](O2)(C)C(=O)N3CCN(CC3)C4=CC=C(C=C4)N=C(C5=CC=CS5)N)C(=C1O)C)C
DOUYETYNHWVLEO-UHFFFAOYSA-N,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N
VHOGYURTWQBHIL-UHFFFAOYSA-N,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F
YZOQZEXYFLXNKA-UHFFFAOYSA-N,CCC1=NC2=C(N1CCCCNS(=O)(=O)C)C3=CC=CC=C3N=C2N
QVNZBDLTUKCPGJ-SHQCIBLASA-N,CC1=NC2=CC=CC=C2C(=C1)COC3=CC=C(C=C3)[C@@]4(CCN(C4=O)[C@H](CC(C)C)C(=O)NO)N
QVNZBDLTUKCPGJ-UHFFFAOYSA-N,CC1=NC2=CC=CC=C2C(=C1)COC3=CC=C(C=C3)C4(CCN(C4=O)C(CC(C)C)C(=O)NO)N
QVNZBDLTUKCPGJ-LFHRXCRSSA-N,CC1=NC2=CC=CC=C2C(=C1)COC3=CC=C(C=C3)[C@@]4(CCN(C4=O)C(CC(C)C)C(=O)NO)N
NFASVSOLOYQBEH-UHFFFAOYSA-N,COC1=CC(=CC(=C1OC)OC)CCCCN2CCCN(CC2)CCCCC3=CC(=C(C(=C3)OC)OC)OC
